index,SPEED_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR,CURRENT_L_MOTOR,1,2,3,4
74,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0
138,1277,291,0,1051,0,0,0,0
139,1283,290,0,1052,0,0,0,0
140,1289,292,0,1052,0,0,0,0
141,1295,292,0,1049,0,0,0,0
142,1299,289,0,1047,0,0,0,0
143,1302,283,0,1043,0,0,0,0
144,1304,270,0,1038,0,0,0,0
145,1310,242,0,1038,0,0,0,0
146,1310,237,0,1039,0,0,0,0
147,1311,233,0,1040,0,0,0,0
148,1312,232,0,1039,0,0,0,0
149,1314,234,0,1038,0,0,0,0
150,1315,237,0,1039,0,0,0,0
151,1317,226,0,1037,0,0,0,0
152,1319,220,0,1035,0,0,0,0
153,1322,211,0,1034,0,0,0,0
154,1326,207,0,1032,0,0,0,0
155,1328,208,0,1033,0,0,0,0
156,1330,207,0,1032,0,0,0,0
157,1334,208,0,1032,0,0,0,0
158,1337,209,0,1036,0,0,0,0
159,1338,206,0,1032,0,0,0,0
160,1341,202,0,1033,0,0,0,0
161,1343,198,0,1033,0,0,0,0
162,1347,195,0,1032,0,0,0,0
163,1349,183,0,1029,0,0,0,0
164,1351,176,0,1026,0,0,0,0
165,1355,172,0,1025,0,0,0,0
166,1356,168,0,1026,0,0,0,0
167,1359,164,0,1026,0,0,0,0
168,1361,161,0,1026,0,0,0,0
169,1362,162,0,1027,0,0,0,0
170,1364,177,0,1041,0,0,0,0
171,1367,200,0,1052,0,0,0,0
172,1373,221,0,1060,0,0,0,0
173,1376,249,0,1058,0,0,0,0
174,1380,255,0,1054,0,0,0,0
175,1384,252,0,1047,0,0,0,0
176,1387,247,0,1042,0,0,0,0
177,0,232,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0
180,709,117,0,5,0,0,0,0
181,588,95,0,7,0,0,0,0
182,431,83,0,7,0,0,0,0
183,353,73,0,7,0,0,0,0
184,289,54,0,8,0,0,0,0
185,236,50,0,7,0,0,0,0
186,193,48,0,7,0,0,0,0
187,146,46,0,7,0,0,0,0
188,119,43,0,7,0,0,0,0
189,102,36,0,445,0,0,0,0
190,319,23,0,639,0,0,0,0
191,826,14,0,711,0,0,0,0
192,1466,32,0,895,0,0,0,0
193,1410,196,0,0,0,0,0,0
194,1234,255,0,327,0,0,0,0
195,1039,306,0,697,0,0,0,0
196,862,351,0,-897,0,0,0,0
197,655,411,0,-973,0,0,0,0
198,537,452,0,-1003,0,0,0,0
199,439,486,0,-976,0,0,0,0
200,359,512,0,-971,0,0,0,0
201,293,533,0,-926,0,0,0,0
202,212,497,0,-901,0,0,0,0
203,173,523,0,-848,0,0,0,0
204,141,534,0,-799,0,0,0,0
205,115,544,0,-788,0,0,0,0
206,93,553,0,-766,0,0,0,0
207,69,563,0,-742,0,0,0,0
208,56,575,0,-724,0,0,0,0
209,45,580,0,-725,0,0,0,0
210,36,585,0,-696,0,0,0,0
211,29,538,0,-702,0,0,0,0
212,20,549,0,-712,0,0,0,0
213,15,563,0,-721,0,0,0,0
214,12,570,0,-732,0,0,0,0
215,8,575,0,-724,0,0,0,0
216,6,577,0,-700,0,0,0,0
217,3,581,0,-710,0,0,0,0
218,2,584,0,-706,0,0,0,0
219,1,586,0,-694,0,0,0,0
220,0,573,0,-690,0,0,0,0
221,1,576,0,-703,0,0,0,0
222,3,579,0,-694,0,0,0,0
223,3,582,0,-696,0,0,0,0
224,4,583,0,-707,0,0,0,0
225,4,585,0,-691,0,0,0,0
226,4,587,0,-699,0,0,0,0
227,4,589,0,-708,0,0,0,0
228,4,591,0,-706,0,0,0,0
229,5,588,0,-689,0,0,0,0
230,5,589,0,-709,0,0,0,0
231,5,589,0,-696,0,0,0,0
232,5,590,0,-700,0,0,0,0
233,5,590,0,-704,0,0,0,0
234,5,592,0,-698,0,0,0,0
235,5,593,0,-692,0,0,0,0
236,5,594,0,-707,0,0,0,0
237,7,593,0,-693,0,0,0,0
238,7,594,0,-706,0,0,0,0
239,7,592,0,-695,0,0,0,0
240,7,592,0,-689,0,0,0,0
241,6,591,0,-700,0,0,0,0
242,7,592,0,-695,0,0,0,0
243,7,594,0,-691,0,0,0,0
244,7,595,0,-710,0,0,0,0
245,7,596,0,-700,0,0,0,0
246,8,596,0,-707,0,0,0,0
247,8,596,0,-711,0,0,0,0
248,7,596,0,-694,0,0,0,0
249,8,596,0,-705,0,0,0,0
250,7,596,0,-706,0,0,0,0
251,8,596,0,-688,0,0,0,0
252,8,597,0,-704,0,0,0,0
253,9,599,0,-729,0,0,0,0
254,9,599,0,-697,0,0,0,0
255,9,587,0,-675,0,0,0,0
256,9,558,0,-596,0,0,0,0
257,8,547,0,-604,0,0,0,0
258,7,543,0,-631,0,0,0,0
259,5,545,0,-649,0,0,0,0
260,3,549,0,-676,0,0,0,0
261,3,553,0,705,0,0,0,0
262,10,562,0,760,0,0,0,0
263,17,566,0,767,0,0,0,0
264,24,568,0,784,0,0,0,0
265,43,521,0,852,0,0,0,0
266,53,532,0,906,0,0,0,0
267,63,536,0,930,0,0,0,0
268,75,537,0,949,0,0,0,0
269,88,537,0,968,0,0,0,0
270,112,537,0,986,0,0,0,0
271,127,533,0,1006,0,0,0,0
272,144,526,0,1010,0,0,0,0
273,161,554,0,1013,0,0,0,0
274,178,538,0,996,0,0,0,0
275,203,525,0,998,0,0,0,0
276,220,500,0,995,0,0,0,0
277,236,480,0,989,0,0,0,0
278,251,458,0,988,0,0,0,0
279,266,444,0,996,0,0,0,0
280,291,432,0,998,0,0,0,0
281,309,418,0,1002,0,0,0,0
282,352,436,0,996,0,0,0,0
283,378,426,0,992,0,0,0,0
284,416,414,0,986,0,0,0,0
285,443,402,0,982,0,0,0,0
286,470,398,0,987,0,0,0,0
287,516,398,0,1002,0,0,0,0
288,547,397,0,1004,0,0,0,0
289,561,421,0,1010,0,0,0,0
290,586,409,0,1015,0,0,0,0
291,610,398,0,1017,0,0,0,0
292,618,390,0,1016,0,0,0,0
293,623,381,0,1017,0,0,0,0
294,628,372,0,1014,0,0,0,0
295,631,361,0,1012,0,0,0,0
296,636,347,0,1010,0,0,0,0
297,634,320,0,1005,0,0,0,0
298,619,210,0,993,0,0,0,0
299,619,178,0,992,0,0,0,0
300,602,136,0,985,0,0,0,0
301,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
372,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0
382,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0
388,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
429,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0
436,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0
443,0,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,0
445,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
449,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0
488,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0,0
499,1169,805,0,1264,0,0,0,0
500,1201,799,0,1267,0,0,0,0
501,1251,798,0,1268,0,0,0,0
502,1282,845,0,1278,0,0,0,0
503,1311,837,0,1273,0,0,0,0
504,1343,833,0,1267,0,0,0,0
505,1372,826,0,1264,0,0,0,0
506,1412,816,0,1263,0,0,0,0
507,1441,806,0,1265,0,0,0,0
508,1471,801,0,1270,0,0,0,0
509,1499,795,0,1275,0,0,0,0
510,1529,795,0,1275,0,0,0,0
511,1577,798,0,1278,0,0,0,0
512,1607,829,0,1278,0,0,0,0
513,1638,824,0,1272,0,0,0,0
514,1667,821,0,1268,0,0,0,0
515,1696,811,0,1270,0,0,0,0
516,1737,804,0,1271,0,0,0,0
517,1766,795,0,1275,0,0,0,0
518,1795,789,0,1278,0,0,0,0
519,1824,788,0,1280,0,0,0,0
520,1852,792,0,1284,0,0,0,0
521,1896,826,0,1288,0,0,0,0
522,1923,821,0,1283,0,0,0,0
523,1951,820,0,1278,0,0,0,0
524,1978,809,0,1276,0,0,0,0
525,2007,801,0,1277,0,0,0,0
526,2044,794,0,1278,0,0,0,0
527,2073,785,0,1282,0,0,0,0
528,2101,787,0,1282,0,0,0,0
529,2129,791,0,1293,0,0,0,0
530,2157,822,0,1298,0,0,0,0
531,2201,821,0,1289,0,0,0,0
532,2229,818,0,1280,0,0,0,0
533,2255,807,0,1286,0,0,0,0
534,2283,798,0,1272,0,0,0,0
535,2308,791,0,1301,0,0,0,0
536,2344,786,0,1320,0,0,0,0
537,2369,783,0,1281,0,0,0,0
538,2394,790,0,1288,0,0,0,0
539,2441,819,0,1285,0,0,0,0
540,2480,819,0,1290,0,0,0,0
541,2504,807,0,1284,0,0,0,0
542,2529,798,0,1285,0,0,0,0
543,2552,790,0,1284,0,0,0,0
544,2576,782,0,1288,0,0,0,0
545,2608,780,0,1288,0,0,0,0
546,2631,790,0,1298,0,0,0,0
547,2654,817,0,1300,0,0,0,0
548,2678,818,0,1300,0,0,0,0
549,2741,814,0,1296,0,0,0,0
550,2790,787,0,1293,0,0,0,0
551,2815,781,0,1293,0,0,0,0
552,2870,787,0,1301,0,0,0,0
553,2917,818,0,1299,0,0,0,0
554,2943,820,0,1299,0,0,0,0
555,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
560,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0
566,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0
577,0,0,0,0,0,0,0,0
578,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0
583,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
586,0,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0,0
592,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,0
594,0,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0
598,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0,0
607,0,0,0,0,0,0,0,0
608,0,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0
611,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0
618,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0
625,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0
635,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0
656,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0
659,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0
661,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0,0
664,0,0,0,0,0,0,0,0
665,0,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,0
668,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0
671,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0
676,0,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0
679,0,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0
682,0,0,0,0,0,0,0,0
683,0,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0
687,0,0,0,0,0,0,0,0
688,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,0,0
694,0,0,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0
701,0,0,0,0,0,0,0,0
702,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0
704,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0
706,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0
708,0,0,0,0,0,0,0,0
709,0,0,0,0,0,0,0,0
710,0,0,0,0,0,0,0,0
711,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0
714,0,0,0,0,0,0,0,0
715,0,0,0,0,0,0,0,0
716,0,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0,0
718,0,0,0,0,0,0,0,0
719,0,0,0,0,0,0,0,0
720,0,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0
723,0,0,0,0,0,0,0,0
724,0,0,0,0,0,0,0,0
725,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0
727,0,0,0,0,0,0,0,0
728,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,0
730,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
732,0,0,0,0,0,0,0,0
733,0,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,0,0
738,0,0,0,0,0,0,0,0
739,0,0,0,0,0,0,0,0
740,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0,0
742,0,0,0,0,0,0,0,0
743,0,0,0,0,0,0,0,0
744,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,0,0
747,0,0,0,0,0,0,0,0
748,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0,0
750,0,0,0,0,0,0,0,0
751,0,0,0,0,0,0,0,0
752,0,0,0,0,0,0,0,0
753,0,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0
