index,date,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL
294,1782667502524,0,0
295,1782667502608,0,0
296,1782667502958,0,0
297,1782667503308,0,0
298,1782667503658,0,0
299,1782667503958,0,0
300,1782667505042,0,0
301,1782667505416,0,0
302,1782667509476,0,0
303,1782667510324,0,0
304,1782667510610,0,0
305,1782667510908,0,0
306,1782667511258,0,0
307,1782667511625,0,0
308,1782667512258,0,0
309,1782667512492,0,0
310,1782667512825,0,0
311,1782667515707,0,0
312,1782667516074,0,0
313,1782667516458,0,0
314,1782667516809,0,0
315,1782667517125,0,0
316,1782667517258,0,0
317,1782667517674,0,0
318,1782667519395,0,0
319,1782667520858,0,0
320,1782667521158,0,0
321,1782667521524,0,0
322,1782667521825,0,0
323,1782667522042,0,0
324,1782667522574,0,0
325,1782667522876,0,0
326,1782667523158,0,0
327,1782667523491,0,0
328,1782667524125,0,0
329,1782667524392,0,0
330,1782667526409,0,0
331,1782667529610,0,0
332,1782667529894,0,0
333,1782667532508,0,0
334,1782667532875,0,0
335,1782667533208,0,0
336,1782667533859,0,0
337,1782667534175,0,0
338,1782667534410,0,0
339,1782667534876,0,0
340,1782667535493,0,0
341,1782667536459,0,0
342,1782667537108,0,0
343,1782667537776,0,0
344,1782667538509,0,0
345,1782667539026,0,0
346,1782667539191,0,0
347,1782667540824,0,0
348,1782667541258,0,0
349,1782667541491,0,0
350,1782667541776,0,0
351,1782667542893,0,0
352,1782667543877,0,0
353,1782667545126,0,0
354,1782667546175,0,0
355,1782667546691,0,0
356,1782667547142,0,0
357,1782667547760,0,0
358,1782667549009,0,0
359,1782667550025,0,0
360,1782667551042,0,0
361,1782667551826,0,0
362,1782667552791,0,0
363,1782667553243,0,0
364,1782667553575,0,0
365,1782667555025,0,0
366,1782667557009,0,0
367,1782667558075,0,0
368,1782667558592,0,0
369,1782667559642,0,0
370,1782667560275,0,0
371,1782667560759,0,0
372,1782667560925,0,0
373,1782667561258,0,0
374,1782667561892,0,0
375,1782667562358,0,0
376,1782667562893,0,0
377,1782667563159,0,0
378,1782667563843,0,0
379,1782667564492,0,0
380,1782667564942,0,0
381,1782667566075,0,0
382,1782667566478,0,0
383,1782667567527,0,0
384,1782667569043,0,0
385,1782667569475,0,0
386,1782667570326,0,0
387,1782667570960,0,0
388,1782667571375,0,0
389,1782667571994,0,0
390,1782667700145,0,0
391,1782667700862,0,0
392,1782667700978,0,0
393,1782667701744,0,0
394,1782667702564,0,0
395,1782667705411,0,0
396,1782667706928,0,0
397,1782667707295,0,0
398,1782667707577,0,0
399,1782667707895,0,0
400,1782667708112,0,0
401,1782667708328,0,0
402,1782667708696,0,0
403,1782667709012,0,0
404,1782667710178,0,0
405,1782667712211,0,0
406,1782667712528,0,0
407,1782667712812,0,0
408,1782667713379,0,0
409,1782667713711,0,0
410,1782667714078,0,0
411,1782667714412,0,0
412,1782667714712,0,0
413,1782667715061,0,0
414,1782667715528,0,0
415,1782667715844,0,0
416,1782667716194,0,0
417,1782667719412,0,0
418,1782667719728,0,0
419,1782667720046,0,0
420,1782667720261,0,0
421,1782667720528,0,0
422,1782667720845,0,0
423,1782667721128,0,0
424,1782667721494,0,0
425,1782667722145,0,0
426,1782667722396,0,0
427,1782667722728,0,0
428,1782667723445,0,0
429,1782667723777,0,0
430,1782667724095,0,0
431,1782667724329,0,0
432,1782667724628,0,0
433,1782667729311,0,0
434,1782667729595,0,0
435,1782667730045,0,0
436,1782667730746,0,0
437,1782667731079,0,0
438,1782667731528,0,0
439,1782667731794,0,0
440,1782667732695,0,0
441,1782667732894,0,0
442,1782667733261,0,0
443,1782667733561,0,0
444,1782667733845,0,0
445,1782667734178,0,0
446,1782667735262,0,0
447,1782667735578,0,0
448,1782667736195,0,0
449,1782667738495,0,0
450,1782667738812,0,0
451,1782667739228,0,0
452,1782667739561,0,0
453,1782667739846,0,0
454,1782667739945,0,0
455,1782667740328,0,0
456,1782667740679,0,0
457,1782667741046,0,0
458,1782667743596,0,0
459,1782667744078,0,0
460,1782667744378,0,0
461,1782667744696,0,0
462,1782667744862,0,0
463,1782667745195,0,0
464,1782667745545,0,0
465,1782667747562,0,0
466,1782667749928,0,0
467,1782667750162,0,0
468,1782667750462,0,0
469,1782667750712,0,0
470,1782667750978,0,0
471,1782667751629,0,0
472,1782667751895,0,0
473,1782667768097,0,0
474,1782667768795,0,0
475,1782667769545,0,0
476,1782667770279,0,0
477,1782667770412,0,0
478,1782667771296,0,0
479,1782667771612,0,0
480,1782667775062,0,0
481,1782667775462,0,0
482,1782667775695,0,0
483,1782667776795,0,0
484,1782667777113,0,0
485,1782667777464,0,0
486,1782667777762,0,0
487,1782667778095,0,0
488,1782667778278,0,0
489,1782667779196,0,0
490,1782667779513,0,0
491,1782667779863,0,0
492,1782667780178,0,0
493,1782667780479,0,0
494,1782667780779,0,0
495,1782667780895,0,0
496,1782667781247,0,0
497,1782667781612,0,0
498,1782667781963,0,0
499,1782667783429,0,0
500,1782667783729,0,0
501,1782667783996,0,0
502,1782667787462,0,0
503,1782667787813,0,0
504,1782667789563,0,0
505,1782667789879,0,0
506,1782667790213,0,0
507,1782667790479,0,0
508,1782667791846,0,0
509,1782667792129,0,0
510,1782667795681,0,0
511,1782667795966,0,0
512,1782667796298,0,0
513,1782667799482,0,0
514,1782667799730,0,0
515,1782667800096,0,0
516,1782667801180,0,0
517,1782667801580,0,0
518,1782667801846,0,0
519,1782667802246,0,0
520,1782667803029,0,0
521,1782667806330,0,0
522,1782667806613,0,0
523,1782667807396,0,0
524,1782667807696,0,0
525,1782667807779,0,0
526,1782667808130,0,0
527,1782667808479,0,0
528,1782667808829,0,0
529,1782667809113,0,0
530,1782667810313,0,0
531,1782667810579,0,0
532,1782667813763,0,0
533,1782667814096,0,0
534,1782667814480,0,0
535,1782667814846,0,0
536,1782667815063,0,0
537,1782667815296,0,0
538,1782667815913,0,0
539,1782667816263,0,0
540,1782667816530,0,0
541,1782667816829,0,0
542,1782667817113,0,0
543,1782667817446,0,0
544,1782667818463,0,0
545,1782667818780,0,0
546,1782667819112,0,0
547,1782667819463,0,0
548,1782667819662,0,0
549,1782667826297,0,0
550,1782667826629,0,0
551,1782667826981,0,0
552,1782667827196,0,0
553,1782667828363,0,0
554,1782667828714,0,0
555,1782667829063,0,0
556,1782667829430,0,0
557,1782667829665,0,0
558,1782667829848,0,0
559,1782667830180,0,0
560,1782667830530,0,0
561,1782667830863,0,0
562,1782667831180,0,0
563,1782667834097,0,0
564,1782667834447,0,0
565,1782667835214,0,0
566,1782667835580,0,0
567,1782667835879,0,0
568,1782667836197,0,0
569,1782667837213,0,0
570,1782667837430,0,0
571,1782667842663,0,0
572,1782667843013,0,0
573,1782667843580,0,0
574,1782667843864,0,0
575,1782667844213,0,0
576,1782667851130,0,0
577,1782667851531,0,0
578,1782667852332,0,0
579,1782667852598,0,0
580,1782667852931,0,0
581,1782667853232,0,0
582,1782667853896,0,0
583,1782667854063,0,0
584,1782667854679,0,0
585,1782667855063,0,0
586,1782667855397,0,0
587,1782667857730,0,0
588,1782667858047,0,0
589,1782667858397,0,0
590,1782667858714,0,0
591,1782667858999,0,0
592,1782667859148,0,0
593,1782667859580,0,0
594,1782667859846,0,0
595,1782667860180,0,0
596,1782667860530,0,0
597,1782667860813,0,0
598,1782667861430,0,0
599,1782667861563,0,0
600,1782667862280,0,0
601,1782667862564,0,0
602,1782667865514,0,0
603,1782667865831,0,0
604,1782667866197,0,0
605,1782667866314,0,0
606,1782667866614,0,0
607,1782667866964,0,0
608,1782667867296,0,0
609,1782667867616,0,0
610,1782667867930,0,0
611,1782667868880,0,0
612,1782667869097,0,0
613,1782667869432,0,0
614,1782667871213,0,0
615,1782667871431,0,0
616,1782667871664,0,0
617,1782667871998,0,0
618,1782667872330,0,0
619,1782667872646,0,0
620,1782667873180,0,0
621,1782667873481,0,0
622,1782667873897,0,0
623,1782667874497,0,0
624,1782667879480,0,0
625,1782667879831,0,0
626,1782667880098,0,0
627,1782667880480,0,0
628,1782667880763,0,0
629,1782667881363,0,0
630,1782667881563,0,0
631,1782667881914,0,0
632,1782667882265,0,0
633,1782667883730,0,0
634,1782667885214,0,0
635,1782667885581,0,0
636,1782667885763,0,0
637,1782667886381,0,0
638,1782667886680,0,0
639,1782667887064,0,0
640,1782667887348,0,0
641,1782667887664,0,0
642,1782667888281,0,0
643,1782667888380,0,0
644,1782667888747,0,0
645,1782667889098,0,0
646,1782667892013,0,0
647,1782667892431,0,0
648,1782667893297,0,0
649,1782667893631,0,0
650,1782667898280,0,0
651,1782667898648,0,0
652,1782667899515,0,0
653,1782667899765,0,0
654,1782667900081,0,0
655,1782667900414,0,0
656,1782667900514,0,0
657,1782667900765,0,0
658,1782667901064,0,0
659,1782667901415,0,0
660,1782667901714,0,0
661,1782667902048,0,0
662,1782667902664,0,0
663,1782667902914,0,0
664,1782667903097,0,0
665,1782667903415,0,0
666,1782667903747,0,0
667,1782667904047,0,0
668,1782667904364,0,0
669,1782667905630,0,0
670,1782667907347,0,0
671,1782667907631,0,0
672,1782667909397,0,0
673,1782667909681,0,0
674,1782667910065,0,0
675,1782667910831,0,0
676,1782667911181,0,0
677,1782667911531,0,0
678,1782667911915,0,0
679,1782667912815,0,0
680,1782667913064,0,0
681,1782667913297,0,0
682,1782667916864,0,0
683,1782667917164,0,0
684,1782667917531,0,0
685,1782667918348,0,0
686,1782667918664,0,0
687,1782667918948,0,0
688,1782667919348,0,0
689,1782667919631,0,0
690,1782667919981,0,0
691,1782667920165,0,0
692,1782667920481,0,0
693,1782667920781,0,0
694,1782667925131,0,0
695,1782667925715,0,0
696,1782667925964,0,0
697,1782667926181,0,0
698,1782667926497,0,0
699,1782667927147,0,0
700,1782667929981,0,0
701,1782667930264,0,0
702,1782667930615,0,0
703,1782667931715,0,0
704,1782667933564,0,0
705,1782667933881,0,0
706,1782667934147,0,0
707,1782667934531,0,0
708,1782667934665,0,0
709,1782667934931,0,0
710,1782667935298,0,0
711,1782667935631,0,0
712,1782667935964,0,0
713,1782667936315,0,0
714,1782667936565,0,0
715,1782667937197,0,0
716,1782667937398,0,0
717,1782667937731,0,0
718,1782667938365,0,0
719,1782667941215,0,0
720,1782667942948,0,0
721,1782667943282,0,0
722,1782667944065,0,0
723,1782667944165,0,0
724,1782667945548,0,0
725,1782667945865,0,0
726,1782667946282,0,0
727,1782667946382,0,0
728,1782667946748,0,0
729,1782667947848,0,0
730,1782667948031,0,0
731,1782667948232,0,0
732,1782667950933,0,0
733,1782667951181,0,0
734,1782667951564,0,0
735,1782667952915,0,0
736,1782667953482,0,0
737,1782667953781,0,0
738,1782667956948,0,0
739,1782667958133,0,0
740,1782667958781,0,0
741,1782667959015,0,0
742,1782667960499,0,0
743,1782667960882,0,0
744,1782667961265,0,0
745,1782667961566,0,0
746,1782667961682,0,0
747,1782667962116,0,0
748,1782667962449,0,0
749,1782667965349,0,0
750,1782667965715,0,0
751,1782667966099,0,0
752,1782667966616,0,0
753,1782667966948,0,0
754,1782667967199,0,0
755,1782667971082,0,0
756,1782667971865,0,0
757,1782667972315,0,0
758,1782667974099,0,0
759,1782667975849,0,0
760,1782667976098,0,0
761,1782667976716,0,0
762,1782667977032,0,0
763,1782667977598,0,0
764,1782667977916,0,0
765,1782667978232,0,0
766,1782667978549,0,0
767,1782667981381,0,0
768,1782667987482,0,0
769,1782667987867,0,0
770,1782667988234,0,0
771,1782667988417,0,0
772,1782667988682,0,0
773,1782667989083,0,0
774,1782667989398,0,0
775,1782667991183,0,0
776,1782667992315,0,0
777,1782667992999,0,0
778,1782667994348,0,0
779,1782667994749,0,0
780,1782667995082,0,0
781,1782667995449,0,0
782,1782667995648,0,0
783,1782667996165,0,0
784,1782667996416,0,0
785,1782667996866,0,0
786,1782667997132,0,0
787,1782668000115,0,0
788,1782668000398,0,0
789,1782668001249,0,0
790,1782668001999,0,0
791,1782668004033,0,0
792,1782668004416,0,0
793,1782668006283,0,0
794,1782668007198,0,0
795,1782668007616,0,0
796,1782668008516,0,0
797,1782668009449,0,0
798,1782668009882,0,0
799,1782668010333,0,0
800,1782668010716,0,0
801,1782668011299,0,0
802,1782668011783,0,2304
803,1782668012333,0,0
804,1782668013349,0,0
805,1782668013933,0,0
806,1782668014399,0,0
807,1782668015965,0,0
808,1782668016549,0,0
809,1782668016999,0,0
810,1782668017582,0,0
811,1782668017916,0,2304
812,1782668018599,0,0
813,1782668019566,0,0
814,1782668019817,0,0
815,1782668020067,0,0
816,1782668020533,0,0
817,1782668021133,0,0
818,1782668022102,0,0
819,1782668023799,0,0
820,1782668025382,0,0
821,1782668026450,0,0
822,1782668027999,0,0
823,1782668029099,0,0
824,1782668029749,0,0
825,1782668030649,0,0
826,1782668031617,0,0
827,1782668031866,0,0
828,1782668033484,0,0
829,1782668035699,0,0
830,1782668036166,0,0
831,1782668037932,0,0
832,1782668039033,0,0
833,1782668039282,0,0
834,1782668039517,0,0
835,1782668040650,0,0
836,1782668041568,0,0
837,1782668042133,0,0
838,1782668042567,0,0
839,1782668043199,0,0
840,1782668044733,0,0
841,1782668045182,0,0
842,1782668045849,0,0
843,1782668046816,0,0
844,1782668047434,0,0
845,1782668048483,0,0
846,1782668049067,0,0
847,1782668049449,0,0
848,1782668050066,0,0
849,1782668050717,0,0
850,1782668051184,0,0
851,1782668051450,0,0
852,1782668051684,0,0
853,1782668052333,0,0
854,1782668052749,0,0
855,1782668053349,0,0
856,1782668053700,0,0
857,1782668054300,0,0
858,1782668055349,0,0
859,1782668140301,0,0
860,1782668141001,0,0
861,1782668141735,0,0
862,1782668142451,0,0
863,1782668142584,0,0
864,1782668143252,0,0
865,1782668143451,0,0
866,1782668143768,0,0
867,1782668144118,0,0
868,1782668145502,0,0
869,1782668147334,0,0
870,1782668147634,0,0
871,1782668147951,0,0
872,1782668148234,0,0
873,1782668148452,0,0
874,1782668148818,0,0
875,1782668149202,0,0
876,1782668152119,0,0
877,1782668152486,0,0
878,1782668152835,0,0
879,1782668153135,0,0
880,1782668153585,0,0
881,1782668153968,0,0
882,1782668154285,0,0
883,1782668157551,0,0
884,1782668157834,0,0
885,1782668158986,0,0
886,1782668159668,0,0
887,1782668159968,0,0
888,1782668160351,0,0
889,1782668160502,0,0
890,1782668160785,0,0
891,1782668161118,0,0
892,1782668161451,0,0
893,1782668165451,0,0
894,1782668165802,0,0
895,1782668166135,0,0
896,1782668166369,0,0
897,1782668166734,0,0
898,1782668166985,0,0
899,1782668167301,0,0
900,1782668167534,0,0
901,1782668167701,0,0
902,1782668168584,0,0
903,1782668168968,0,0
904,1782668169219,0,0
905,1782668169668,0,0
906,1782668169969,0,0
907,1782668170218,0,0
908,1782668170368,0,0
909,1782668170735,0,0
910,1782668171068,0,0
911,1782668174901,0,0
912,1782668176117,0,0
913,1782668176452,0,0
914,1782668176801,0,0
915,1782668177051,0,0
916,1782668177634,0,0
917,1782668179118,0,0
918,1782668179435,0,0
919,1782668179785,0,0
920,1782668180302,0,0
921,1782668181002,0,0
922,1782668181318,0,0
923,1782668181635,0,0
924,1782668184185,0,0
925,1782668185668,0,0
926,1782668186002,0,0
927,1782668186451,0,0
928,1782668187585,0,0
929,1782668187918,0,0
930,1782668188185,0,0
931,1782668189884,0,0
932,1782668190535,0,0
933,1782668194836,0,0
934,1782668197202,0,0
935,1782668197486,0,0
936,1782668197818,0,0
937,1782668198134,0,0
938,1782668199886,0,0
939,1782668203068,0,0
940,1782668203385,0,0
941,1782668203769,0,0
942,1782668204451,0,0
943,1782668222069,0,0
944,1782668222769,0,0
945,1782668223486,0,0
946,1782668224153,0,0
947,1782668224870,0,0
948,1782668225652,0,0
949,1782668225952,0,0
950,1782668226235,0,0
951,1782668226602,0,0
952,1782668226902,0,0
953,1782668227303,0,0
954,1782668227436,0,0
955,1782668228053,0,0
956,1782668228419,0,0
957,1782668228720,0,0
958,1782668229070,0,0
959,1782668229370,0,0
960,1782668230086,0,0
961,1782668230435,0,0
962,1782668230702,0,0
963,1782668231054,0,0
964,1782668231387,0,0
965,1782668232603,0,0
966,1782668232885,0,0
967,1782668233452,0,0
968,1782668233752,0,0
969,1782668234935,0,0
970,1782668235003,0,0
971,1782668235452,0,0
972,1782668235719,0,0
973,1782668236085,0,0
974,1782668238987,0,0
975,1782668239336,0,0
976,1782668239702,0,0
977,1782668239870,0,0
978,1782668240869,0,0
979,1782668241069,0,0
980,1782668241736,0,0
981,1782668242352,0,0
982,1782668242586,0,0
983,1782668243603,0,0
984,1782668244202,0,0
985,1782668244552,0,0
986,1782668245135,0,0
987,1782668246203,0,0
988,1782668248102,0,0
989,1782668249036,0,0
990,1782668249436,0,0
991,1782668249886,0,0
992,1782668250353,0,0
993,1782668251253,0,0
994,1782668251670,0,0
995,1782668252053,0,0
996,1782668252069,0,0
997,1782668252570,0,0
998,1782668253520,0,0
999,1782668253869,0,0
1000,1782668254770,0,0
1001,1782668255353,0,0
1002,1782668256336,0,0
1003,1782668256720,0,0
1004,1782668257319,0,0
1005,1782668258270,0,0
1006,1782668258704,0,0
1007,1782668259822,0,0
1008,1782668260219,0,0
1009,1782668260871,0,0
1010,1782668261322,0,0
1011,1782668261787,0,0
1012,1782668262470,0,0
1013,1782668263486,0,0
1014,1782668263970,0,0
1015,1782668264069,0,0
1016,1782668264453,0,0
1017,1782668265536,0,0
1018,1782668266138,0,0
1019,1782668266702,0,0
1020,1782668267720,0,0
1021,1782668268772,0,0
1022,1782668269352,0,0
1023,1782668269802,0,0
1024,1782668270370,0,0
1025,1782668271953,0,0
1026,1782668272420,0,0
1027,1782668273071,0,0
1028,1782668273986,0,0
1029,1782668274670,0,0
1030,1782668275703,0,0
1031,1782668276119,0,0
1032,1782668276169,0,0
1033,1782668276520,0,0
1034,1782668276919,0,0
1035,1782668277820,0,0
1036,1782668278237,0,0
1037,1782668278620,0,0
1038,1782668278670,0,0
1039,1782668279686,0,0
1040,1782668280104,0,0
1041,1782668280689,0,0
1042,1782668281954,0,0
1043,1782668282954,0,0
1044,1782668283254,0,0
1045,1782668283821,0,0
1046,1782668284920,0,0
1047,1782668285538,0,0
1048,1782668286554,0,0
1049,1782668287120,0,0
1050,1782668288804,0,0
1051,1782668289855,0,0
1052,1782668291470,0,0
1053,1782668292520,0,0
1054,1782668294086,0,0
1055,1782668295055,0,0
1056,1782668295439,0,0
1057,1782668296022,0,0
1058,1782668297037,0,0
1059,1782668297636,0,0
1060,1782668298603,0,0
1061,1782668299270,0,0
1062,1782668301237,0,0
1063,1782668301887,0,0
1064,1782668303520,0,0
1065,1782668303937,0,0
1066,1782668304854,0,0
1067,1782668305093,0,0
1068,1782668305670,0,0
1069,1782668306103,0,0
1070,1782668307070,0,0
1071,1782668307486,0,0
1072,1782668307604,0,0
1073,1782668307937,0,0
1074,1782668308339,0,0
1075,1782668308870,0,0
1076,1782668309320,0,0
1077,1782668310904,0,0
1078,1782668311987,0,0
1079,1782668313571,0,0
1080,1782668314154,0,0
1081,1782668314637,0,0
1082,1782668314937,0,0
1083,1782668315170,0,0
1084,1782668316187,0,0
1085,1782668316837,0,0
1086,1782668317254,0,0
1087,1782668317355,0,0
1088,1782668317822,0,0
1089,1782668318371,0,0
1090,1782668318772,0,0
1091,1782668320288,0,0
1092,1782668320738,0,0
1093,1782668321371,0,0
1094,1782668323020,0,0
1095,1782668323620,0,0
1096,1782668324105,0,0
1097,1782668325637,0,0
1098,1782668326720,0,0
1099,1782668326937,0,0
1100,1782668327188,0,0
1101,1782668328287,0,0
1102,1782668329187,0,0
1103,1782668329737,0,0
1104,1782668330170,0,0
1105,1782668331104,0,0
1106,1782668331787,0,0
1107,1782668331971,0,0
1108,1782668332371,0,0
1109,1782668333305,0,0
1110,1782668334604,0,0
1111,1782668335205,0,0
1112,1782668335621,0,0
1113,1782668337487,0,0
1114,1782668338521,0,0
1115,1782668340055,0,0
1116,1782668341037,0,0
1117,1782668341404,0,0
1118,1782668342039,0,0
1119,1782668343039,0,0
1120,1782668344905,0,0
1121,1782668345528,0,0
1122,1782668346504,0,0
1123,1782668347138,0,0
1124,1782668347605,0,0
1125,1782668349471,0,0
1126,1782668350171,0,0
1127,1782668350288,0,0
1128,1782668350922,0,0
1129,1782668351571,0,0
1130,1782668352305,0,0
1131,1782668353404,0,0
1132,1782668353654,0,0
1133,1782668354022,0,0
1134,1782668354254,0,0
1135,1782668354739,0,0
1136,1782668354972,0,0
1137,1782668355122,0,0
1138,1782668355506,0,0
1139,1782668355804,0,0
1140,1782668356155,0,0
1141,1782668356487,0,0
1142,1782668356770,0,0
1143,1782668357654,0,0
1144,1782668359355,0,0
1145,1782668359654,0,0
1146,1782668361155,0,0
1147,1782668361538,0,0
