index,date,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECREASE_L
253,1782667453141,10,0,0
254,1782667453374,10,0,0
255,1782667453823,10,0,0
256,1782667454140,10,0,0
257,1782667455524,10,0,0
258,1782667455791,10,0,0
259,1782667456125,10,0,0
260,1782667456391,10,0,0
261,1782667456724,10,0,0
262,1782667457041,10,0,0
263,1782667458108,10,0,0
264,1782667458374,10,0,0
265,1782667458723,10,0,0
266,1782667459108,10,0,0
267,1782667459407,10,0,0
268,1782667459640,10,0,0
269,1782667460191,10,0,0
270,1782667460424,10,0,0
271,1782667460758,10,0,0
272,1782667461407,10,0,0
273,1782667474975,10,0,0
274,1782667475674,10,0,0
275,1782667476409,10,0,0
276,1782667477141,10,0,0
277,1782667477941,10,0,0
278,1782667478124,10,0,0
279,1782667478459,10,0,0
280,1782667478708,10,0,0
281,1782667479107,10,0,0
282,1782667480874,10,0,0
283,1782667484309,10,0,0
284,1782667485025,10,0,0
285,1782667485242,10,0,0
286,1782667486175,10,0,0
287,1782667486491,10,0,0
288,1782667486841,10,0,0
289,1782667488041,10,0,0
290,1782667491475,10,0,0
291,1782667491842,10,0,0
292,1782667492174,10,0,0
293,1782667492541,10,0,0
294,1782667492724,10,0,0
295,1782667493308,10,0,0
296,1782667493591,10,0,0
297,1782667493924,10,0,0
298,1782667495491,10,0,0
299,1782667495725,10,0,0
300,1782667497825,10,0,0
301,1782667498108,10,0,0
302,1782667500391,10,0,0
303,1782667500741,10,0,0
304,1782667501041,10,0,0
305,1782667501274,10,0,0
306,1782667502458,10,0,0
307,1782667502891,10,0,0
308,1782667503208,10,0,0
309,1782667503558,10,0,0
310,1782667503875,10,0,0
311,1782667504225,10,0,0
312,1782667504541,10,0,0
313,1782667504991,10,0,0
314,1782667505342,10,0,0
315,1782667509425,10,0,0
316,1782667511208,10,0,0
317,1782667511541,10,0,0
318,1782667511974,10,0,0
319,1782667512191,10,0,0
320,1782667512358,10,0,0
321,1782667512776,10,0,0
322,1782667513124,10,0,0
323,1782667516009,10,0,0
324,1782667516408,10,0,0
325,1782667516741,10,0,0
326,1782667517058,10,0,0
327,1782667517209,10,0,0
328,1782667517625,10,0,0
329,1782667521458,10,0,0
330,1782667521775,10,0,0
331,1782667521974,10,0,0
332,1782667523791,10,0,0
333,1782667524024,10,0,0
334,1782667524341,10,0,0
335,1782667527241,10,0,0
336,1782667528191,10,0,0
337,1782667529543,10,0,0
338,1782667529841,10,0,0
339,1782667530224,10,0,0
340,1782667532808,10,0,0
341,1782667533126,10,0,0
342,1782667533810,10,0,0
343,1782667534125,10,0,0
344,1782667534793,10,0,0
345,1782667535426,10,0,0
346,1782667535893,10,0,0
347,1782667538959,10,0,0
348,1782667539108,10,0,0
349,1782667539493,10,0,0
350,1782667540158,10,0,0
351,1782667541192,10,0,0
352,1782667541442,10,0,0
353,1782667541708,10,0,0
354,1782667542793,10,0,0
355,1782667543442,10,0,0
356,1782667543826,10,0,0
357,1782667544459,10,0,0
358,1782667545459,10,0,0
359,1782667546126,10,0,0
360,1782667547075,10,0,0
361,1782667547694,10,0,0
362,1782667548076,10,0,0
363,1782667548926,10,0,0
364,1782667549975,10,0,0
365,1782667550994,10,0,0
366,1782667551776,10,0,0
367,1782667552225,10,0,0
368,1782667553177,10,0,0
369,1782667553510,10,0,0
370,1782667554108,10,0,0
371,1782667554975,10,0,0
372,1782667555442,10,0,0
373,1782667556342,10,0,0
374,1782667556943,10,0,0
375,1782667558010,10,0,0
376,1782667558394,10,0,0
377,1782667558526,10,0,0
378,1782667558942,10,0,0
379,1782667559592,10,0,0
380,1782667560675,10,0,0
381,1782667560859,10,0,0
382,1782667561209,10,0,0
383,1782667561842,10,0,0
384,1782667562292,10,0,0
385,1782667563775,10,0,0
386,1782667564892,10,0,0
387,1782667566426,10,0,0
388,1782667567425,10,0,0
389,1782667568191,10,0,0
390,1782667568409,10,0,0
391,1782667569408,10,0,0
392,1782667571309,10,0,0
393,1782667700079,10,0,0
394,1782667700794,10,0,0
395,1782667701627,10,0,0
396,1782667701694,10,0,0
397,1782667702496,10,0,0
398,1782667705327,10,0,0
399,1782667706861,10,0,0
400,1782667707228,10,0,0
401,1782667707511,10,0,0
402,1782667707845,10,0,0
403,1782667708045,10,0,0
404,1782667708262,10,0,0
405,1782667708628,10,0,0
406,1782667708944,10,0,0
407,1782667713645,20,0,0
408,1782667714028,20,0,0
409,1782667714345,20,0,0
410,1782667714662,20,0,0
411,1782667714995,20,0,0
412,1782667715279,20,0,0
413,1782667715478,20,0,0
414,1782667715761,20,0,0
415,1782667716128,20,0,0
416,1782667716495,20,0,0
417,1782667719361,20,0,0
418,1782667719661,20,0,0
419,1782667719979,20,0,0
420,1782667721445,20,0,0
421,1782667721744,20,0,0
422,1782667722678,20,0,0
423,1782667723728,20,0,0
424,1782667724045,20,0,0
425,1782667729945,20,0,0
426,1782667731028,20,0,0
427,1782667731395,20,0,0
428,1782667731728,20,0,0
429,1782667732012,20,0,0
430,1782667732428,20,0,0
431,1782667732629,20,0,0
432,1782667732845,20,0,0
433,1782667733212,20,0,0
434,1782667733495,20,0,0
435,1782667733761,20,0,0
436,1782667734112,20,0,0
437,1782667734411,20,0,0
438,1782667735062,20,0,0
439,1782667735512,20,0,0
440,1782667735795,20,0,0
441,1782667736145,20,0,0
442,1782667739178,20,0,0
443,1782667739445,20,0,0
444,1782667739778,20,0,0
445,1782667740245,20,0,0
446,1782667740630,20,0,0
447,1782667740978,20,0,0
448,1782667744028,20,0,0
449,1782667744328,20,0,0
450,1782667744645,20,0,0
451,1782667744795,20,0,0
452,1782667745478,20,0,0
453,1782667745828,20,0,0
454,1782667747512,20,0,0
455,1782667747878,20,0,0
456,1782667748162,20,0,0
457,1782667749861,20,0,0
458,1782667750095,20,0,0
459,1782667750645,20,0,0
460,1782667750929,20,0,0
461,1782667751178,20,0,0
462,1782667751512,20,0,0
463,1782667768046,10,0,0
464,1782667768746,10,0,0
465,1782667769479,10,0,0
466,1782667770229,10,0,0
467,1782667771029,10,0,0
468,1782667771213,10,0,0
469,1782667771562,10,0,0
470,1782667771813,10,0,0
471,1782667775412,10,0,0
472,1782667775646,10,0,0
473,1782667777397,10,0,0
474,1782667777680,10,0,0
475,1782667778046,10,0,0
476,1782667779146,10,0,0
477,1782667779463,10,0,0
478,1782667779796,10,0,0
479,1782667780095,10,0,0
480,1782667780429,10,0,0
481,1782667780729,10,0,0
482,1782667781196,10,0,0
483,1782667781513,10,0,0
484,1782667781898,10,0,0
485,1782667782212,10,0,0
486,1782667782563,10,0,0
487,1782667782862,10,0,0
488,1782667783362,10,0,0
489,1782667783679,10,0,0
490,1782667783946,10,0,0
491,1782667784312,10,0,0
492,1782667784563,10,0,0
493,1782667785997,10,0,0
494,1782667787762,10,0,0
495,1782667789512,10,0,0
496,1782667789812,10,0,0
497,1782667790146,10,0,0
498,1782667790429,10,0,0
499,1782667793330,10,0,0
500,1782667795629,10,0,0
501,1782667795846,10,0,0
502,1782667796181,10,0,0
503,1782667798279,10,0,0
504,1782667800030,10,0,0
505,1782667801796,10,0,0
506,1782667802180,10,0,0
507,1782667802529,10,0,0
508,1782667802979,10,0,0
509,1782667803413,10,0,0
510,1782667803746,10,0,0
511,1782667806996,10,0,0
512,1782667807330,10,0,0
513,1782667807629,10,0,0
514,1782667808062,10,0,0
515,1782667808380,10,0,0
516,1782667808762,10,0,0
517,1782667809063,10,0,0
518,1782667809399,10,0,0
519,1782667810263,10,0,0
520,1782667810479,10,0,0
521,1782667810864,10,0,0
522,1782667811163,10,0,0
523,1782667814029,10,0,0
524,1782667814413,10,0,0
525,1782667814796,10,0,0
526,1782667814997,10,0,0
527,1782667815196,10,0,0
528,1782667815514,10,0,0
529,1782667815846,10,0,0
530,1782667816446,10,0,0
531,1782667816780,10,0,0
532,1782667817062,10,0,0
533,1782667817362,10,0,0
534,1782667818398,10,0,0
535,1782667819063,10,0,0
536,1782667819363,10,0,0
537,1782667819596,10,0,0
538,1782667826580,10,0,0
539,1782667826880,10,0,0
540,1782667828663,10,0,0
541,1782667829013,10,0,0
542,1782667829363,10,0,0
543,1782667829614,10,0,0
544,1782667829781,10,0,0
545,1782667830130,10,0,0
546,1782667830463,10,0,0
547,1782667830813,10,0,0
548,1782667831113,10,0,0
549,1782667831463,10,0,0
550,1782667832599,10,0,0
551,1782667832930,10,0,0
552,1782667834363,10,0,0
553,1782667835514,10,0,0
554,1782667835830,10,0,0
555,1782667836130,10,0,0
556,1782667836580,10,0,0
557,1782667836863,10,0,0
558,1782667837163,10,0,0
559,1782667837313,10,0,0
560,1782667837746,10,0,0
561,1782667839747,10,0,0
562,1782667840064,10,0,0
563,1782667842963,10,0,0
564,1782667843247,10,0,0
565,1782667843513,10,0,0
566,1782667844147,10,0,0
567,1782667851463,10,0,0
568,1782667853181,10,0,0
569,1782667853480,10,0,0
570,1782667853830,10,0,0
571,1782667855013,10,0,0
572,1782667855347,10,0,0
573,1782667856847,10,0,0
574,1782667858314,10,0,0
575,1782667858647,10,0,0
576,1782667858932,10,0,0
577,1782667859446,10,0,0
578,1782667859796,10,0,0
579,1782667860130,10,0,0
580,1782667860430,10,0,0
581,1782667860714,10,0,0
582,1782667861080,10,0,0
583,1782667861364,10,0,0
584,1782667861496,10,0,0
585,1782667861830,10,0,0
586,1782667862213,10,0,0
587,1782667862497,10,0,0
588,1782667865430,10,0,0
589,1782667865780,10,0,0
590,1782667866096,10,0,0
591,1782667866898,10,0,0
592,1782667867247,10,0,0
593,1782667867549,10,0,0
594,1782667867882,10,0,0
595,1782667868249,10,0,0
596,1782667868580,10,0,0
597,1782667868813,10,0,0
598,1782667868998,10,0,0
599,1782667869363,10,0,0
600,1782667869631,10,0,0
601,1782667869930,10,0,0
602,1782667871164,10,0,0
603,1782667871347,10,0,0
604,1782667871596,10,0,0
605,1782667871947,10,0,0
606,1782667872264,10,0,0
607,1782667872597,10,0,0
608,1782667872880,10,0,0
609,1782667873114,10,0,0
610,1782667879747,10,0,0
611,1782667880047,10,0,0
612,1782667880364,10,0,0
613,1782667880714,10,0,0
614,1782667881197,10,0,0
615,1782667881497,10,0,0
616,1782667881830,10,0,0
617,1782667882197,10,0,0
618,1782667882564,10,0,0
619,1782667883464,10,0,0
620,1782667883663,10,0,0
621,1782667884014,10,0,0
622,1782667885114,10,0,0
623,1782667885531,10,0,0
624,1782667886631,10,0,0
625,1782667887014,10,0,0
626,1782667887297,10,0,0
627,1782667887614,10,0,0
628,1782667887930,10,0,0
629,1782667888231,10,0,0
630,1782667888680,10,0,0
631,1782667889015,10,0,0
632,1782667892364,10,0,0
633,1782667892797,10,0,0
634,1782667893048,10,0,0
635,1782667893247,10,0,0
636,1782667893581,10,0,0
637,1782667893964,10,0,0
638,1782667894214,10,0,0
639,1782667896014,10,0,0
640,1782667898214,10,0,0
641,1782667898597,10,0,0
642,1782667898880,10,0,0
643,1782667899164,10,0,0
644,1782667899414,10,0,0
645,1782667900031,10,0,0
646,1782667900348,10,0,0
647,1782667900464,10,0,0
648,1782667901364,10,0,0
649,1782667901647,10,0,0
650,1782667901980,10,0,0
651,1782667902364,10,0,0
652,1782667902581,10,0,0
653,1782667902847,10,0,0
654,1782667903697,10,0,0
655,1782667903998,10,0,0
656,1782667904315,10,0,0
657,1782667904748,10,0,0
658,1782667905580,10,0,0
659,1782667905914,10,0,0
660,1782667910014,10,0,0
661,1782667911131,10,0,0
662,1782667911448,10,0,0
663,1782667911848,10,0,0
664,1782667912198,10,0,0
665,1782667912764,10,0,0
666,1782667913248,10,0,0
667,1782667913597,10,0,0
668,1782667917115,10,0,0
669,1782667917481,10,0,0
670,1782667918282,10,0,0
671,1782667918614,10,0,0
672,1782667918864,10,0,0
673,1782667919298,10,0,0
674,1782667919565,10,0,0
675,1782667919931,10,0,0
676,1782667920098,10,0,0
677,1782667920415,10,0,0
678,1782667920715,10,0,0
679,1782667922832,10,0,0
680,1782667925081,10,0,0
681,1782667925381,10,0,0
682,1782667925664,10,0,0
683,1782667926431,10,0,0
684,1782667927081,10,0,0
685,1782667929914,10,0,0
686,1782667930214,10,0,0
687,1782667930547,10,0,0
688,1782667930897,10,0,0
689,1782667933449,10,0,0
690,1782667933815,10,0,0
691,1782667934098,10,0,0
692,1782667934464,10,0,0
693,1782667935231,10,0,0
694,1782667935564,10,0,0
695,1782667935898,10,0,0
696,1782667936514,10,0,0
697,1782667937148,10,0,0
698,1782667937348,10,0,0
699,1782667937664,10,0,0
700,1782667938015,10,0,0
701,1782667938315,10,0,0
702,1782667938632,10,0,0
703,1782667943231,10,0,0
704,1782667943664,10,0,0
705,1782667943998,10,0,0
706,1782667945065,10,0,0
707,1782667945364,10,0,0
708,1782667945498,10,0,0
709,1782667945815,10,0,0
710,1782667946231,10,0,0
711,1782667946331,10,0,0
712,1782667946700,10,0,0
713,1782667947782,10,0,0
714,1782667947981,10,0,0
715,1782667950865,10,0,0
716,1782667951115,10,0,0
717,1782667951515,10,0,0
718,1782667953165,10,0,0
719,1782667954681,10,0,0
720,1782667955248,10,0,0
721,1782667956881,10,0,0
722,1782667958715,10,0,0
723,1782667960215,10,0,0
724,1782667960798,10,0,0
725,1782667961214,10,0,0
726,1782667961499,10,0,0
727,1782667961632,10,0,0
728,1782667962031,10,0,0
729,1782667962331,10,0,0
730,1782667962715,10,0,0
731,1782667965298,10,0,0
732,1782667965665,10,0,0
733,1782667965965,10,0,0
734,1782667966566,10,0,0
735,1782667966882,10,0,0
736,1782667967132,10,0,0
737,1782667970998,10,0,0
738,1782667972249,10,0,0
739,1782667972566,10,0,0
740,1782667972948,10,0,0
741,1782667974032,10,0,0
742,1782667974381,10,0,0
743,1782667976982,10,0,0
744,1782667977833,10,0,0
745,1782667978181,10,0,0
746,1782667981316,10,0,0
747,1782667981682,10,0,0
748,1782667982015,10,0,0
749,1782667982265,10,0,0
750,1782667983749,10,0,0
751,1782667984000,10,0,0
752,1782667984332,10,0,0
753,1782667986365,10,0,0
754,1782667987816,10,0,0
755,1782667988100,10,0,0
756,1782667988367,25,0,0
757,1782667989315,15,0,0
758,1782667989684,15,0,0
759,1782667991084,20,0,0
760,1782667991466,20,0,0
761,1782667992932,20,0,0
762,1782667994699,20,0,0
763,1782667994949,20,0,0
764,1782667995315,20,0,0
765,1782667995583,20,0,0
766,1782667996098,20,0,0
767,1782667996782,20,0,0
768,1782667997065,20,0,0
769,1782667998334,20,0,0
770,1782668000332,20,0,0
771,1782668001916,20,0,0
772,1782668003149,20,0,0
773,1782668004365,20,0,0
774,1782668006216,20,0,0
775,1782668007549,20,0,0
776,1782668008350,20,0,0
777,1782668008799,20,0,0
778,1782668010199,20,0,0
779,1782668010266,20,0,0
780,1782668010617,20,0,0
781,1782668011699,20,0,0
782,1782668014301,20,0,0
783,1782668015899,20,0,0
784,1782668016919,20,0,0
785,1782668017349,20,0,0
786,1782668017533,20,0,0
787,1782668017850,20,0,0
788,1782668018499,20,0,0
789,1782668019516,20,0,0
790,1782668019749,20,0,0
791,1782668020449,20,0,0
792,1782668021082,20,0,0
793,1782668021534,20,0,0
794,1782668023099,20,0,0
795,1782668023701,20,0,0
796,1782668025317,20,0,0
797,1782668025735,20,0,0
798,1782668026349,20,0,0
799,1782668026783,20,0,0
800,1782668027384,20,0,0
801,1782668027933,20,0,0
802,1782668028366,20,0,0
803,1782668029051,20,0,0
804,1782668029450,20,0,0
805,1782668029682,20,0,0
806,1782668030032,20,0,0
807,1782668030550,20,0,0
808,1782668030982,20,0,0
809,1782668032450,20,0,0
810,1782668032916,20,0,0
811,1782668033917,20,0,0
812,1782668034816,20,0,0
813,1782668035650,20,0,0
814,1782668036083,20,0,0
815,1782668037033,20,0,0
816,1782668037866,20,0,0
817,1782668038932,20,0,0
818,1782668039233,20,0,0
819,1782668039450,20,0,0
820,1782668040550,20,0,0
821,1782668041517,20,0,0
822,1782668042066,20,0,0
823,1782668042499,20,0,0
824,1782668043133,20,0,0
825,1782668043567,20,0,0
826,1782668045116,20,0,0
827,1782668045800,20,0,0
828,1782668046750,20,0,0
829,1782668047383,20,0,0
830,1782668047783,20,0,0
831,1782668048433,20,0,0
832,1782668048834,20,0,0
833,1782668049016,20,0,0
834,1782668049350,20,0,0
835,1782668050000,20,0,0
836,1782668051133,20,0,0
837,1782668051399,20,0,0
838,1782668051634,20,0,0
839,1782668052683,20,0,0
840,1782668053633,20,0,0
841,1782668054233,20,0,0
842,1782668055282,20,0,0
843,1782668140251,10,0,0
844,1782668140951,10,0,0
845,1782668141684,10,0,0
846,1782668142401,10,0,0
847,1782668143201,10,0,0
848,1782668143384,10,0,0
849,1782668143718,10,0,0
850,1782668144051,10,0,0
851,1782668144385,10,0,0
852,1782668147585,10,0,0
853,1782668147885,10,0,0
854,1782668148185,10,0,0
855,1782668148751,10,0,0
856,1782668149134,10,0,0
857,1782668149501,10,0,0
858,1782668152419,10,0,0
859,1782668152736,10,0,0
860,1782668153070,10,0,0
861,1782668153518,10,0,0
862,1782668153851,10,0,0
863,1782668154234,10,0,0
864,1782668155751,10,0,0
865,1782668156018,10,0,0
866,1782668157484,10,0,0
867,1782668157784,10,0,0
868,1782668158934,10,0,0
869,1782668159252,10,0,0
870,1782668159618,10,0,0
871,1782668159884,10,0,0
872,1782668160285,10,0,0
873,1782668160451,10,0,0
874,1782668160735,10,0,0
875,1782668161052,10,0,0
876,1782668161385,10,0,0
877,1782668162034,10,0,0
878,1782668163134,10,0,0
879,1782668164102,10,0,0
880,1782668164418,10,0,0
881,1782668165402,10,0,0
882,1782668166068,10,0,0
883,1782668166285,10,0,0
884,1782668166685,10,0,0
885,1782668166918,10,0,0
886,1782668167251,10,0,0
887,1782668167501,10,0,0
888,1782668169168,10,0,0
889,1782668169601,10,0,0
890,1782668169920,10,0,0
891,1782668170151,10,0,0
892,1782668170634,10,0,0
893,1782668171019,10,0,0
894,1782668171401,10,0,0
895,1782668174851,10,0,0
896,1782668176068,10,0,0
897,1782668176401,10,0,0
898,1782668176718,10,0,0
899,1782668176984,10,0,0
900,1782668177403,10,0,0
901,1782668177584,10,0,0
902,1782668177834,10,0,0
903,1782668179368,10,0,0
904,1782668179734,10,0,0
905,1782668180236,10,0,0
906,1782668180535,10,0,0
907,1782668180919,10,0,0
908,1782668181268,10,0,0
909,1782668181585,10,0,0
910,1782668185952,10,0,0
911,1782668186352,10,0,0
912,1782668186718,10,0,0
913,1782668187318,10,0,0
914,1782668187485,10,0,0
915,1782668187818,10,0,0
916,1782668188135,10,0,0
917,1782668188468,10,0,0
918,1782668189818,10,0,0
919,1782668190235,10,0,0
920,1782668190802,10,0,0
921,1782668194769,10,0,0
922,1782668195185,10,0,0
923,1782668195451,10,0,0
924,1782668195768,10,0,0
925,1782668196001,10,0,0
926,1782668196352,10,0,0
927,1782668196651,10,0,0
928,1782668197136,10,0,0
929,1782668197385,10,0,0
930,1782668197768,10,0,0
931,1782668198051,10,0,0
932,1782668199819,10,0,0
933,1782668203318,10,0,0
934,1782668203702,10,0,0
935,1782668204118,10,0,0
936,1782668204385,10,0,0
937,1782668222002,10,0,0
938,1782668222703,10,0,0
939,1782668223437,10,0,0
940,1782668224103,10,0,0
941,1782668224820,10,0,0
942,1782668226536,10,0,0
943,1782668226852,10,0,0
944,1782668227186,10,0,0
945,1782668227387,10,0,0
946,1782668227987,10,0,0
947,1782668228368,10,0,0
948,1782668228619,10,0,0
949,1782668229002,10,0,0
950,1782668229318,10,0,0
951,1782668229635,10,0,0
952,1782668229969,10,0,0
953,1782668230035,10,0,0
954,1782668230385,10,0,0
955,1782668230635,10,0,0
956,1782668231005,10,0,0
957,1782668231270,10,0,0
958,1782668231669,10,0,0
959,1782668231969,10,0,0
960,1782668232537,10,0,0
961,1782668232803,10,0,0
962,1782668233135,10,0,0
963,1782668233319,10,0,0
964,1782668233670,10,0,0
965,1782668233952,10,0,0
966,1782668234885,10,0,0
967,1782668235402,10,0,0
968,1782668235653,10,0,0
969,1782668235970,10,0,0
970,1782668236336,10,0,0
971,1782668238936,10,0,0
972,1782668239286,10,0,0
973,1782668239636,10,0,0
974,1782668239802,10,0,0
975,1782668240119,10,0,0
976,1782668240436,10,0,0
977,1782668240802,10,0,0
978,1782668241020,10,0,0
979,1782668241336,10,0,0
980,1782668241669,10,0,0
981,1782668242069,10,0,0
982,1782668242286,10,0,0
983,1782668242503,10,0,0
984,1782668242903,10,0,0
985,1782668243936,10,0,0
986,1782668244503,10,0,0
987,1782668245519,10,0,0
988,1782668246119,10,0,0
989,1782668246569,10,0,0
990,1782668248019,10,0,0
991,1782668249370,10,0,0
992,1782668250219,10,0,0
