index,date,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECRASE_L
259,1782667477557,0,0,16386
260,1782667479157,0,0,16386
261,1782667479441,0,0,16386
262,1782667479724,0,0,16386
263,1782667480074,0,0,16386
264,1782667480358,0,0,16386
265,1782667481191,0,0,16386
266,1782667481558,0,0,16386
267,1782667481791,0,0,16386
268,1782667482191,0,0,16386
269,1782667482491,0,0,16386
270,1782667483024,0,0,16386
271,1782667483241,0,0,16386
272,1782667487224,0,0,16386
273,1782667487575,0,0,16386
274,1782667488374,0,0,16386
275,1782667488674,0,0,16386
276,1782667489041,0,0,16386
277,1782667489342,0,0,16386
278,1782667489691,0,0,16386
279,1782667490291,0,0,16386
280,1782667490508,0,0,16386
281,1782667491142,0,0,16386
282,1782667494341,0,0,16386
283,1782667494708,0,0,16386
284,1782667495024,0,0,16386
285,1782667495791,0,0,16386
286,1782667496174,0,0,16386
287,1782667496508,0,0,16386
288,1782667496741,0,0,16386
289,1782667497075,0,0,16386
290,1782667497375,0,0,16386
291,1782667498124,0,0,16386
292,1782667498725,0,0,16386
293,1782667499041,0,0,16386
294,1782667499325,0,0,16386
295,1782667499708,0,0,16386
296,1782667499891,0,0,16386
297,1782667505741,0,0,16386
298,1782667506092,0,0,16386
299,1782667506443,0,0,16386
300,1782667506743,0,0,16386
301,1782667507065,0,0,16386
302,1782667507258,0,0,16386
303,1782667507774,0,0,16386
304,1782667508109,0,0,16386
305,1782667508358,0,0,16386
306,1782667508775,0,0,16386
307,1782667509024,0,0,16386
308,1782667509709,0,0,16386
309,1782667509859,0,0,16386
310,1782667510225,0,0,16386
311,1782667513441,0,0,16386
312,1782667513809,0,0,16386
313,1782667514108,0,0,16386
314,1782667514474,0,0,16386
315,1782667514625,0,0,16386
316,1782667514958,0,0,16386
317,1782667515308,0,0,16386
318,1782667515642,0,0,16386
319,1782667517993,0,0,16386
320,1782667518258,0,0,16386
321,1782667518641,0,0,16386
322,1782667518958,0,0,16386
323,1782667519608,0,0,16386
324,1782667520125,0,0,16386
325,1782667520391,0,0,16386
326,1782667520775,0,0,16386
327,1782667522258,0,0,16386
328,1782667524625,0,0,16386
329,1782667525091,0,0,16386
330,1782667525408,0,0,16386
331,1782667525658,0,0,16386
332,1782667526074,0,0,16386
333,1782667526924,0,0,16386
334,1782667527324,0,0,16386
335,1782667528825,142,142,16386
336,1782667529108,152,152,16386
337,1782667530609,182,182,16386
338,1782667530960,199,199,16386
339,1782667531292,202,202,16386
340,1782667531625,237,237,16386
341,1782667531841,288,288,16386
342,1782667532009,287,287,16386
343,1782667532475,314,314,16386
344,1782667533743,364,364,16386
345,1782667535943,439,439,16386
346,1782667536393,456,456,16386
347,1782667536725,474,474,16386
348,1782667536959,439,439,16386
349,1782667537610,444,444,16386
350,1782667538342,444,444,16386
351,1782667539592,495,495,16386
352,1782667540691,559,559,16386
353,1782667542275,616,616,16386
354,1782667542993,786,786,16386
355,1782667543375,856,856,16386
356,1782667544591,778,778,16386
357,1782667544942,756,756,16386
358,1782667545593,543,543,16386
359,1782667546394,0,0,16386
360,1782667546525,290,290,16386
361,1782667547626,578,578,16386
362,1782667548609,474,474,16386
363,1782667549458,242,242,16386
364,1782667550408,129,129,16386
365,1782667551325,336,336,16386
366,1782667551741,370,370,16386
367,1782667552325,158,158,16386
368,1782667554509,110,110,16386
369,1782667554958,106,106,16386
370,1782667555492,0,0,16386
371,1782667555859,0,0,16386
372,1782667556408,0,0,16386
373,1782667557492,0,0,16386
374,1782667559076,0,0,16386
375,1782667560158,265,265,16386
376,1782667561775,397,397,16386
377,1782667562809,369,369,16386
378,1782667563426,0,0,16386
379,1782667564375,0,0,16386
380,1782667565425,0,0,16386
381,1782667565659,0,0,16386
382,1782667565925,0,0,16386
383,1782667566977,0,0,16386
384,1782667568509,0,0,16386
385,1782667568945,0,0,16386
386,1782667569879,0,0,16386
387,1782667570292,0,0,16386
388,1782667570593,0,0,16386
389,1782667570776,0,0,16386
390,1782667571826,0,0,16386
391,1782667700429,0,0,16386
392,1782667701211,0,0,16386
393,1782667701996,0,0,16386
394,1782667702078,0,0,16386
395,1782667702929,0,0,16386
396,1782667704028,0,0,16386
397,1782667704261,0,0,16386
398,1782667704677,0,0,16386
399,1782667704961,0,0,16386
400,1782667705261,0,0,16386
401,1782667705662,0,0,16386
402,1782667705744,0,0,16386
403,1782667706129,0,0,16386
404,1782667709778,0,0,16386
405,1782667710411,0,0,16386
406,1782667710845,0,0,16386
407,1782667711177,0,0,16386
408,1782667711545,0,0,16386
409,1782667711828,0,0,16386
410,1782667713027,0,0,16386
411,1782667713295,0,0,16386
412,1782667716861,0,0,16386
413,1782667717212,0,0,16386
414,1782667717495,0,0,16386
415,1782667717745,0,0,16386
416,1782667718328,0,0,16386
417,1782667718678,0,0,16386
418,1782667719012,0,0,16386
419,1782667723113,0,0,16386
420,1782667723378,0,0,16386
421,1782667724862,0,0,16386
422,1782667725179,0,0,16386
423,1782667726162,0,0,16386
424,1782667726461,0,0,16386
425,1782667727128,0,0,16386
426,1782667727478,0,0,16386
427,1782667727628,0,0,16386
428,1782667728229,0,0,16386
429,1782667728530,0,0,16386
430,1782667728912,0,0,16386
431,1782667729194,0,0,16386
432,1782667729528,0,0,16386
433,1782667730362,0,0,16386
434,1782667734478,0,0,16386
435,1782667736579,0,0,16386
436,1782667736878,0,0,16386
437,1782667737245,0,0,16386
438,1782667737395,0,0,16386
439,1782667737778,0,0,16386
440,1782667738062,0,0,16386
441,1782667738712,0,0,16386
442,1782667741762,0,0,16386
443,1782667742128,0,0,16386
444,1782667742278,0,0,16386
445,1782667742545,0,0,16386
446,1782667743228,0,0,16386
447,1782667743579,0,0,16386
448,1782667746512,0,0,16386
449,1782667746829,0,0,16386
450,1782667747161,0,0,16386
451,1782667749095,0,0,16386
452,1782667749429,0,0,16386
453,1782667768397,0,0,16386
454,1782667769129,0,0,16386
455,1782667769829,0,0,16386
456,1782667770645,0,0,16386
457,1782667770745,0,0,16386
458,1782667772195,0,0,16386
459,1782667772529,0,0,16386
460,1782667772878,0,0,16386
461,1782667773196,0,0,16386
462,1782667773495,0,0,16386
463,1782667774029,0,0,16386
464,1782667774262,0,0,16386
465,1782667774645,0,0,16386
466,1782667774979,0,0,16386
467,1782667776146,0,0,16386
468,1782667776479,0,0,16386
469,1782667776762,0,0,16386
470,1782667777082,0,0,16386
471,1782667778563,0,0,16386
472,1782667778796,0,0,16386
473,1782667784628,0,0,16386
474,1782667784995,0,0,16386
475,1782667785262,0,0,16386
476,1782667785545,0,0,16386
477,1782667786979,0,0,16386
478,1782667787412,0,0,16386
479,1782667787696,0,0,16386
480,1782667788029,0,0,16386
481,1782667788212,0,0,16386
482,1782667788479,0,0,16386
483,1782667788862,0,0,16386
484,1782667789146,0,0,16386
485,1782667790863,0,0,16386
486,1782667791179,0,0,16386
487,1782667791462,0,0,16386
488,1782667791812,0,0,16386
489,1782667792347,0,0,16386
490,1782667792696,0,0,16386
491,1782667792929,0,0,16386
492,1782667793746,0,0,16386
493,1782667794296,0,0,16386
494,1782667794562,0,0,16386
495,1782667794912,0,0,16386
496,1782667795213,0,0,16386
497,1782667796912,0,0,16386
498,1782667797546,0,0,16386
499,1782667797796,0,0,16386
500,1782667798712,0,0,16386
501,1782667799046,0,0,16386
502,1782667799380,0,0,16386
503,1782667799696,0,0,16386
504,1782667800479,0,0,16386
505,1782667800865,0,0,16386
506,1782667803462,0,0,16386
507,1782667804062,0,0,16386
508,1782667804380,0,0,16386
509,1782667804746,0,0,16386
510,1782667805062,0,0,16386
511,1782667805230,0,0,16386
512,1782667805496,0,0,16386
513,1782667805813,0,0,16386
514,1782667806230,0,0,16386
515,1782667806563,0,0,16386
516,1782667809746,0,0,16386
517,1782667811229,0,0,16386
518,1782667811496,0,0,16386
519,1782667811913,0,0,16386
520,1782667812279,0,0,16386
521,1782667812479,0,0,16386
522,1782667812996,0,0,16386
523,1782667813329,0,0,16386
524,1782667813679,0,0,16386
525,1782667817780,0,0,16386
526,1782667818096,0,0,16386
527,1782667820079,0,0,16386
528,1782667820347,0,0,16386
529,1782667820629,0,0,16386
530,1782667820863,0,0,16386
531,1782667821212,0,0,16386
532,1782667821546,0,0,16386
533,1782667821763,0,0,16386
534,1782667822163,0,0,16386
535,1782667822330,0,0,16386
536,1782667823162,0,0,16386
537,1782667823814,0,0,16386
538,1782667824096,0,0,16386
539,1782667824413,0,0,16386
540,1782667824846,0,0,16386
541,1782667824930,0,0,16386
542,1782667825296,0,0,16386
543,1782667825613,0,0,16386
544,1782667825997,0,0,16386
545,1782667826263,0,0,16386
546,1782667827398,0,0,16386
547,1782667827679,0,0,16386
548,1782667827997,0,0,16386
549,1782667831513,0,0,16386
550,1782667831864,0,0,16386
551,1782667832096,0,0,16386
552,1782667832946,0,0,16386
553,1782667833281,0,0,16386
554,1782667833546,0,0,16386
555,1782667833980,0,0,16386
556,1782667834830,0,0,16386
557,1782667838363,0,0,16386
558,1782667838713,0,0,16386
559,1782667838996,0,0,16386
560,1782667839331,0,0,16386
561,1782667841015,0,0,16386
562,1782667841415,0,0,16386
563,1782667841947,0,0,16386
564,1782667842230,0,0,16386
565,1782667844546,0,0,16386
566,1782667844930,0,0,16386
567,1782667845547,0,0,16386
568,1782667845879,0,0,16386
569,1782667846131,0,0,16386
570,1782667846380,0,0,16386
571,1782667846730,0,0,16386
572,1782667846829,0,0,16386
573,1782667847746,0,0,16386
574,1782667848147,0,0,16386
575,1782667848714,0,0,16386
576,1782667848980,0,0,16386
577,1782667849197,0,0,16386
578,1782667849763,0,0,16386
579,1782667850079,0,0,16386
580,1782667850399,0,0,16386
581,1782667850764,0,0,16386
582,1782667851880,0,0,16386
583,1782667852214,0,0,16386
584,1782667852548,0,0,16386
585,1782667852846,0,0,16386
586,1782667854315,0,0,16386
587,1782667856080,0,0,16386
588,1782667856447,0,0,16386
589,1782667857263,0,0,16386
590,1782667857680,0,0,16386
591,1782667857963,0,0,16386
592,1782667862897,0,0,16386
593,1782667863197,0,0,16386
594,1782667863647,0,0,16386
595,1782667863765,0,0,16386
596,1782667864364,0,0,16386
597,1782667864698,0,0,16386
598,1782667866546,0,0,16386
599,1782667870030,0,0,16386
600,1782667870363,0,0,16386
601,1782667870913,0,0,16386
602,1782667873781,0,0,16386
603,1782667874096,0,0,16386
604,1782667874414,0,0,16386
605,1782667875013,0,0,16386
606,1782667875297,0,0,16386
607,1782667875647,0,0,16386
608,1782667875930,0,0,16386
609,1782667876047,0,0,16386
610,1782667876647,0,0,16386
611,1782667876997,0,0,16386
612,1782667877247,0,0,16386
613,1782667877597,0,0,16386
614,1782667878480,0,0,16386
615,1782667878713,0,0,16386
616,1782667879030,0,0,16386
617,1782667879430,0,0,16386
618,1782667879713,0,0,16386
619,1782667881163,0,0,16386
620,1782667882614,0,0,16386
621,1782667882914,0,0,16386
622,1782667884730,0,0,16386
623,1782667885098,0,0,16386
624,1782667889747,0,0,16386
625,1782667890098,0,0,16386
626,1782667890448,0,0,16386
627,1782667890697,0,0,16386
628,1782667891197,0,0,16386
629,1782667891630,0,0,16386
630,1782667891980,0,0,16386
631,1782667894597,0,0,16386
632,1782667894881,0,0,16386
633,1782667895281,0,0,16386
634,1782667895514,0,0,16386
635,1782667896897,0,0,16386
636,1782667897280,0,0,16386
637,1782667897581,0,0,16386
638,1782667897880,0,0,16386
639,1782667905081,0,0,16386
640,1782667906248,0,0,16386
641,1782667906664,0,0,16386
642,1782667907265,0,0,16386
643,1782667907597,0,0,16386
644,1782667907881,0,0,16386
645,1782667908049,0,0,16386
646,1782667908330,0,0,16386
647,1782667908698,0,0,16386
648,1782667908997,0,0,16386
649,1782667909614,0,0,16386
650,1782667910482,0,0,16386
651,1782667910815,0,0,16386
652,1782667914315,0,0,16386
653,1782667914597,0,0,16386
654,1782667914947,0,0,16386
655,1782667915148,0,0,16386
656,1782667915431,0,0,16386
657,1782667915764,0,0,16386
658,1782667916081,0,0,16386
659,1782667916364,0,0,16386
660,1782667916747,0,0,16386
661,1782667917898,0,0,16386
662,1782667921464,0,0,16386
663,1782667921847,0,0,16386
664,1782667922164,0,0,16386
665,1782667922448,0,0,16386
666,1782667922881,0,0,16386
667,1782667923514,0,0,16386
668,1782667923748,0,0,16386
669,1782667924097,0,0,16386
670,1782667924681,0,0,16386
671,1782667926714,0,0,16386
672,1782667927465,0,0,16386
673,1782667927814,0,0,16386
674,1782667928015,0,0,16386
675,1782667928415,0,0,16386
676,1782667928731,0,0,16386
677,1782667929016,0,0,16386
678,1782667929198,0,0,16386
679,1782667929515,0,0,16386
680,1782667930897,0,0,16386
681,1782667931232,0,0,16386
682,1782667931648,0,0,16386
683,1782667931947,0,0,16386
684,1782667932231,0,0,16386
685,1782667932398,0,0,16386
686,1782667932798,0,0,16386
687,1782667933132,0,0,16386
688,1782667934881,0,0,16386
689,1782667935181,0,0,16386
690,1782667938732,0,0,16386
691,1782667939016,0,0,16386
692,1782667939448,0,0,16386
693,1782667939532,0,0,16386
694,1782667939831,0,0,16386
695,1782667940148,0,0,16386
696,1782667940448,0,0,16386
697,1782667940831,0,0,16386
698,1782667941131,0,0,16386
699,1782667941448,0,0,16386
700,1782667942014,0,0,16386
701,1782667942198,0,0,16386
702,1782667942581,0,0,16386
703,1782667942933,0,0,16386
704,1782667944566,0,0,16386
705,1782667948449,0,0,16386
706,1782667948665,0,0,16386
707,1782667948981,0,0,16386
708,1782667949231,0,0,16386
709,1782667949815,0,12288,16386
710,1782667950149,0,0,16386
711,1782667950515,0,0,16386
712,1782667952232,0,0,16386
713,1782667952498,0,0,16386
714,1782667953981,0,0,16386
715,1782667954165,0,0,16386
716,1782667955615,0,0,16386
717,1782667955882,0,0,16386
718,1782667956266,0,0,16386
719,1782667956498,0,0,16386
720,1782667957415,0,0,16386
721,1782667957748,0,0,16386
722,1782667958066,0,0,16386
723,1782667958398,0,0,16386
724,1782667959232,0,0,16386
725,1782667959515,0,0,16386
726,1782667959849,0,0,16386
727,1782667962749,0,0,16386
728,1782667963066,0,0,16386
729,1782667963415,0,0,16386
730,1782667963732,0,0,16386
731,1782667963966,0,0,16386
732,1782667964532,0,0,16386
733,1782667964932,0,0,16386
734,1782667967566,0,0,16386
735,1782667967865,0,0,16386
736,1782667968266,0,0,16386
737,1782667968598,0,0,16386
738,1782667968865,0,0,16386
739,1782667969365,0,0,16386
740,1782667969598,0,0,16386
741,1782667969965,0,0,16386
742,1782667970348,0,0,16386
743,1782667970582,0,0,16386
744,1782667971466,0,0,16386
745,1782667971832,0,0,16386
746,1782667973249,0,0,16386
747,1782667973582,0,0,16386
748,1782667974816,0,0,16386
749,1782667975132,0,0,16386
750,1782667975482,0,0,16386
751,1782667976333,0,0,16386
752,1782667976549,0,0,16386
753,1782667976915,0,0,16386
754,1782667977248,0,0,16386
755,1782667978883,0,0,16386
756,1782667979283,0,0,16386
757,1782667979548,0,0,16386
758,1782667980132,0,0,16386
759,1782667980365,0,0,16386
760,1782667980665,0,0,16386
761,1782667980966,0,0,16386
762,1782667983299,0,0,16386
763,1782667984349,0,0,16386
764,1782667984682,0,0,16386
765,1782667985032,0,0,16386
766,1782667985365,0,0,16386
767,1782667985915,0,0,16386
768,1782667986749,0,0,16386
769,1782667987099,0,0,16386
770,1782667990049,0,0,16386
771,1782667990399,0,0,16386
772,1782667990666,0,0,16386
773,1782667991532,0,0,16386
774,1782667991799,0,0,16386
775,1782667992215,0,0,16386
776,1782667993415,0,0,16386
777,1782667993682,0,0,16386
778,1782667993999,0,0,16386
779,1782667994315,0,0,16386
780,1782667996066,0,0,16386
781,1782667997516,0,0,16386
782,1782667997849,0,0,16386
783,1782667999032,0,0,16386
784,1782667999415,0,0,16386
785,1782667999665,0,0,16386
786,1782668000849,0,0,16386
787,1782668001182,0,0,16386
788,1782668002316,2457,2457,16386
789,1782668002666,2445,2445,16386
790,1782668003482,2445,2440,16386
791,1782668003866,2392,2392,16386
792,1782668004899,2315,2315,16386
793,1782668005316,2442,2442,16386
794,1782668005416,2437,2437,16386
795,1782668005782,2365,2365,16386
796,1782668006682,2380,2380,16386
797,1782668007133,2297,2297,16386
798,1782668007965,2435,2435,16386
799,1782668008332,2440,2440,16386
800,1782668008882,2442,2442,16386
801,1782668011199,0,0,16386
802,1782668012233,0,0,16386
803,1782668012749,0,0,16386
804,1782668013799,0,0,16386
805,1782668014849,0,0,16386
806,1782668015032,0,0,16386
807,1782668015382,0,0,16386
808,1782668016450,262,262,16386
809,1782668017932,717,717,16386
810,1782668019066,890,890,16386
811,1782668020015,955,955,16386
812,1782668021000,652,652,16386
813,1782668021567,622,622,16386
814,1782668022016,522,522,16386
815,1782668022368,0,0,16386
816,1782668022535,347,347,16386
817,1782668023199,457,457,16386
818,1782668023632,530,530,16386
819,1782668024316,600,600,16386
820,1782668024699,805,805,16386
821,1782668024834,435,435,16386
822,1782668025216,450,450,16386
823,1782668025834,0,0,16386
824,1782668026250,0,0,16386
825,1782668026899,0,0,16386
826,1782668027834,0,0,16386
827,1782668028451,0,0,16386
828,1782668030049,0,0,16386
829,1782668030500,0,0,16386
830,1782668031116,0,0,16386
831,1782668031534,0,0,16386
832,1782668032133,0,0,16386
833,1782668032399,0,0,16386
834,1782668033417,0,0,16386
835,1782668034016,0,0,16386
836,1782668034334,0,0,16386
837,1782668034949,0,0,16386
838,1782668035282,0,0,16386
839,1782668036500,0,0,16386
840,1782668037382,0,0,16386
841,1782668037834,0,0,16386
842,1782668038450,0,0,16386
843,1782668040017,0,0,16386
844,1782668041067,0,0,16386
845,1782668041799,0,0,16386
846,1782668042066,0,0,16386
847,1782668042616,0,0,16386
848,1782668043667,0,0,16386
849,1782668044049,0,0,16386
850,1782668044667,0,0,16386
851,1782668045249,0,0,16386
852,1782668046366,0,0,16386
853,1782668046867,0,0,16386
854,1782668047899,0,0,16386
855,1782668049517,0,0,16386
856,1782668050583,0,0,16386
857,1782668052217,0,0,16386
858,1782668053233,0,0,16386
859,1782668054783,0,0,16386
860,1782668140602,0,0,16386
861,1782668141334,0,0,16386
862,1782668142002,0,0,16386
863,1782668142801,0,0,16386
864,1782668144717,0,0,16386
865,1782668145101,0,0,16386
866,1782668145468,0,0,16386
867,1782668145818,0,0,16386
868,1782668145884,0,0,16386
869,1782668146267,0,0,16386
870,1782668146568,0,0,16386
871,1782668146901,0,0,16386
872,1782668147235,0,0,16386
873,1782668149835,0,0,16386
874,1782668150201,0,0,16386
875,1782668150518,0,0,16386
876,1782668150701,0,0,16386
877,1782668151001,0,0,16386
878,1782668151353,0,0,16386
879,1782668151735,0,0,16386
880,1782668155002,0,0,16386
881,1782668155268,0,0,16386
882,1782668156434,0,0,16386
883,1782668156734,0,0,16386
884,1782668157118,0,0,16386
885,1782668157435,0,0,16386
886,1782668158053,0,0,16386
887,1782668158184,0,0,16386
888,1782668162134,0,0,16386
889,1782668162418,0,0,16386
890,1782668162784,0,0,16386
891,1782668164734,0,0,16386
892,1782668165002,0,0,16386
893,1782668167919,0,0,16386
894,1782668168235,0,0,16386
895,1782668168534,0,0,16386
896,1782668171451,0,0,16386
897,1782668171702,0,0,16386
898,1782668172084,0,0,16386
899,1782668172452,0,0,16386
900,1782668173518,0,0,16386
901,1782668173918,0,0,16386
902,1782668174235,0,0,16386
903,1782668174518,0,0,16386
904,1782668175102,0,0,16386
905,1782668175335,0,0,16386
906,1782668175651,0,0,16386
907,1782668178601,0,0,16386
908,1782668179051,0,0,16386
909,1782668180218,0,0,16386
910,1782668182018,0,0,16386
911,1782668182302,0,0,16386
912,1782668183118,0,0,16386
913,1782668183468,0,0,16386
914,1782668183802,0,0,16386
915,1782668184135,0,0,16386
916,1782668184451,0,0,16386
917,1782668184785,0,0,16386
918,1782668184901,0,0,16386
919,1782668185234,0,0,16386
920,1782668185635,0,0,16386
921,1782668186751,0,0,16386
922,1782668189435,0,0,16386
923,1782668191169,0,0,16386
924,1782668191518,0,0,16386
