index,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
412,26,8607,-805,0,0,0,0,0
413,182,7882,20,0,0,0,0,0
414,215,7404,-2601,0,0,0,0,0
415,1406,8254,-1232,0,0,0,0,0
416,-351,6628,-73,220,0,0,0,0
417,369,9271,-50,0,0,0,0,0
418,902,7650,128,179,0,0,0,0
419,411,7552,-1184,0,0,0,0,0
420,512,8448,-465,144,0,0,0,0
421,-1211,8113,-2030,0,0,0,0,0
422,787,7676,-604,0,0,0,0,0
423,128,7308,-1296,0,0,0,0,0
424,372,7341,308,0,0,0,0,0
425,834,7435,-353,0,0,0,0,0
426,1276,9320,652,0,0,0,0,0
427,-736,8131,22,0,0,0,0,0
428,822,8873,-1177,0,0,0,0,0
429,141,6904,-757,0,0,0,0,0
430,1073,7941,-586,-699,0,0,0,0
431,531,7950,481,0,0,0,0,0
432,751,8792,-250,-691,0,0,0,0
433,1038,8311,368,0,0,0,0,0
434,284,8210,-1053,0,0,0,0,0
435,1180,7021,-1478,0,0,0,0,0
436,466,7988,-328,0,0,0,0,0
437,1043,7126,-41,0,0,0,0,0
438,142,7100,-55,0,0,0,0,0
439,252,8750,820,0,0,0,0,0
440,188,8428,-454,0,0,0,0,0
441,727,8335,-1060,0,0,0,0,0
442,244,7708,-836,0,0,0,0,0
443,885,8330,264,0,0,0,0,0
444,-253,7712,-984,0,0,0,0,0
445,1128,7764,-758,0,0,0,0,0
446,844,8366,-1849,0,0,0,0,0
447,373,8121,506,0,0,0,0,0
448,1079,7682,-1282,0,0,0,0,0
449,886,9441,136,0,0,0,0,0
450,335,8018,-1338,0,0,0,0,0
451,757,7509,-61,0,0,0,0,0
452,675,8775,-936,0,0,0,0,0
453,448,7504,-58,0,0,0,0,0
454,739,8108,803,0,0,0,0,0
455,148,7470,-98,0,0,0,0,0
456,549,8610,-64,0,0,0,0,0
457,489,8417,-394,593,0,0,0,0
458,250,8581,-711,0,0,0,0,0
459,109,7401,-1122,594,0,0,0,0
460,150,9028,139,0,0,0,0,0
461,1175,8076,-28,10,0,0,0,0
462,676,8321,-604,0,0,0,0,0
463,410,8422,454,10,0,0,0,0
464,519,7855,-132,0,0,0,0,0
465,255,8098,118,10,0,0,0,0
466,797,8204,-269,0,0,0,0,0
467,632,8663,-1096,0,0,0,0,0
468,564,7998,822,0,0,0,0,0
469,872,7507,274,-709,0,0,0,0
470,655,8028,297,0,0,0,0,0
471,360,7736,-328,0,0,0,0,0
472,819,8135,-849,0,0,0,0,0
473,800,8495,-177,0,0,0,0,0
474,1026,8497,-64,0,0,0,0,0
475,799,8301,-1054,0,0,0,0,0
476,673,8504,-1039,0,0,0,0,0
477,659,7872,-291,0,0,0,0,0
478,211,8158,-1318,0,0,0,0,0
479,682,8142,-390,0,0,0,0,0
480,498,7951,-1016,0,0,0,0,0
481,733,8673,346,-704,0,0,0,0
482,596,8108,138,0,0,0,0,0
483,896,8507,-742,-700,0,0,0,0
484,859,8401,433,0,0,0,0,0
485,918,7936,-822,0,0,0,0,0
486,532,7962,-467,0,0,0,0,0
487,352,7955,11,0,0,0,0,0
488,389,8512,-42,0,0,0,0,0
489,630,8171,455,0,0,0,0,0
490,650,7693,-617,0,0,0,0,0
491,642,8191,14,0,0,0,0,0
492,407,8022,-719,0,0,0,0,0
493,436,7886,290,0,0,0,0,0
494,1062,8276,351,0,0,0,0,0
495,332,7755,-558,0,0,0,0,0
496,872,8237,-396,0,0,0,0,0
497,1026,7968,-544,0,0,0,0,0
498,460,8093,-388,0,0,0,0,0
499,294,8216,-210,0,0,0,0,0
500,912,8382,-818,0,0,0,0,0
501,1192,7938,-747,0,0,0,0,0
502,212,8070,-428,0,0,0,0,0
503,684,7595,-822,0,0,0,0,0
504,1024,8419,89,0,0,0,0,0
505,450,8063,-1056,0,0,0,0,0
506,915,8258,-176,0,0,0,0,0
507,813,7748,-129,0,0,0,0,0
508,90,8446,-1418,0,0,0,0,0
509,1378,7888,-258,0,0,0,0,0
510,761,7678,-729,0,0,0,0,0
511,422,8526,-1189,0,0,0,0,0
512,844,8036,-313,0,0,0,0,0
513,810,8165,-448,0,0,0,0,0
514,512,8160,-937,0,0,0,0,0
515,568,8400,-514,0,0,0,0,0
516,537,8285,-551,0,0,0,0,0
517,666,8168,-999,469,0,0,0,0
518,404,8123,-601,14,0,0,0,0
519,752,8264,-663,0,0,0,0,0
520,772,8168,-606,0,0,0,0,0
521,263,7994,-582,0,0,0,0,0
522,790,8205,-588,0,0,0,0,0
523,486,8075,-484,0,0,0,0,0
524,409,8045,-360,0,0,0,0,0
525,788,8195,-230,647,0,0,0,0
526,776,8142,-112,0,0,0,0,0
527,607,8178,-5,0,0,0,0,0
528,617,8075,23,0,0,0,0,0
529,870,8088,342,0,0,0,0,0
530,826,8118,470,0,0,0,0,0
531,739,8084,471,0,0,0,0,0
532,862,8082,598,0,0,0,0,0
533,842,8056,662,0,0,0,0,0
534,942,8156,903,0,0,0,0,0
535,848,8083,654,0,0,0,0,0
536,872,8082,691,0,0,0,0,0
537,739,8169,792,0,0,0,0,0
538,974,8184,624,0,0,0,0,0
539,910,8086,701,0,0,0,0,0
540,930,8044,852,0,0,0,0,0
541,910,8016,720,0,0,0,0,0
542,872,8185,465,0,0,0,0,0
543,1072,7952,730,0,0,0,0,0
544,993,8152,731,0,0,0,0,0
545,998,8114,920,0,0,0,0,0
546,822,8156,638,0,0,0,0,0
547,1149,7992,326,0,0,0,0,0
548,937,8078,933,0,0,0,0,0
549,1096,8082,536,0,0,0,0,0
550,1024,8049,540,0,0,0,0,0
551,1005,8311,482,0,0,0,0,0
552,1104,8161,556,0,0,0,0,0
553,965,8038,657,239,0,0,0,0
554,1138,8334,428,0,0,0,0,0
555,1208,7884,186,423,0,0,0,0
556,829,7718,246,0,0,0,0,0
557,652,8015,708,286,0,0,0,0
558,962,8269,-112,0,0,0,0,0
559,1040,8255,675,375,0,0,0,0
560,799,7814,406,0,0,0,0,0
561,869,8200,286,337,0,0,0,0
562,838,8344,737,0,0,0,0,0
563,1045,8173,772,358,0,0,0,0
564,556,7725,-200,0,0,0,0,0
565,-68,8146,-75,998,0,0,0,0
566,412,8492,565,0,0,0,0,0
567,236,8178,413,0,0,0,0,0
568,-695,7880,-134,0,0,0,0,0
569,272,8251,570,0,0,0,0,0
570,-352,8444,379,0,0,0,0,0
571,-96,7950,380,992,0,0,0,0
572,390,7864,-131,0,0,0,0,0
573,121,8249,-246,0,0,0,0,0
574,589,7861,436,959,0,0,0,0
575,320,7918,-26,0,0,0,0,0
576,740,8035,696,0,0,0,0,0
577,1132,7748,-181,0,0,0,0,0
578,888,8121,-142,0,0,0,0,0
579,1010,7722,223,0,0,0,0,0
580,1145,8366,885,0,0,0,0,0
581,480,8135,-132,0,0,0,0,0
582,1296,7724,1262,0,0,0,0,0
583,861,8313,323,0,0,0,0,0
584,704,7814,678,0,0,0,0,0
585,1698,8008,908,0,0,0,0,0
586,1347,7538,-81,0,0,0,0,0
587,1294,7924,80,0,0,0,0,0
588,1317,7954,502,0,0,0,0,0
589,1000,7897,870,0,0,0,0,0
590,1598,7790,423,0,0,0,0,0
591,2020,7638,864,0,0,0,0,0
592,2215,8093,-65,0,0,0,0,0
593,1554,8012,567,0,0,0,0,0
594,2850,8062,-257,0,0,0,0,0
595,1414,8313,344,0,0,0,0,0
596,1872,7758,-249,0,0,0,0,0
597,1807,7482,-1151,768,0,0,0,0
598,1886,7022,-814,993,0,0,0,0
599,2141,8134,-882,0,0,0,0,0
600,1947,8182,-766,0,0,0,0,0
601,1880,8070,-572,0,0,0,0,0
602,1422,8009,-541,0,0,0,0,0
603,1959,7465,-1292,0,0,0,0,0
604,1547,7626,-1196,0,0,0,0,0
605,2019,8230,-90,0,0,0,0,0
606,1313,8045,41,0,0,0,0,0
607,1288,8026,81,0,0,0,0,0
608,1281,8049,69,0,0,0,0,0
609,1308,8038,25,0,0,0,0,0
610,1307,8037,-38,0,0,0,0,0
611,1321,8077,24,0,0,0,0,0
612,1309,8078,47,0,0,0,0,0
613,1313,8033,112,0,0,0,0,0
614,1273,8059,54,0,0,0,0,0
615,1284,8021,93,0,0,0,0,0
616,1329,8051,57,0,0,0,0,0
617,1322,8054,-6,0,0,0,0,0
618,1317,8066,-28,0,0,0,0,0
619,1288,8056,-10,0,0,0,0,0
620,1304,8054,52,0,0,0,0,0
621,1316,8042,69,0,0,0,0,0
622,1307,8060,21,0,0,0,0,0
623,1259,8033,67,0,0,0,0,0
624,1315,8022,101,0,0,0,0,0
625,1318,8066,52,0,0,0,0,0
626,1291,8060,69,0,0,0,0,0
627,1294,8046,67,0,0,0,0,0
628,1304,8068,70,0,0,0,0,0
629,1322,8030,4,0,0,0,0,0
630,1340,8050,6,0,0,0,0,0
631,1336,8045,-12,0,0,0,0,0
632,1264,7980,10,0,0,0,0,0
633,1235,8135,-9,0,0,0,0,0
634,1339,8097,38,0,0,0,0,0
635,1342,7995,180,0,0,0,0,0
636,1249,8043,86,0,0,0,0,0
637,1333,8077,98,0,0,0,0,0
638,1374,8042,77,0,0,0,0,0
639,1277,8090,54,0,0,0,0,0
640,1203,8021,81,0,0,0,0,0
641,1354,8123,22,0,0,0,0,0
642,1387,8048,5,0,0,0,0,0
643,1291,7986,-44,0,0,0,0,0
644,1166,8018,-26,0,0,0,0,0
645,1365,8125,45,0,0,0,0,0
646,1427,8053,124,0,0,0,0,0
647,1216,8009,44,0,0,0,0,0
648,1242,8084,110,0,0,0,0,0
649,1356,8072,96,0,0,0,0,0
650,1310,8019,54,0,0,0,0,0
651,1246,8021,-40,0,0,0,0,0
652,1288,8121,-34,0,0,0,0,0
653,1415,8023,100,0,0,0,0,0
654,1314,8017,53,0,0,0,0,0
655,1243,8160,44,0,0,0,0,0
656,1300,7948,-249,0,0,0,0,0
657,1365,8076,6,0,0,0,0,0
658,1313,8030,-9,0,0,0,0,0
659,1259,8006,-19,0,0,0,0,0
660,1300,8092,110,0,0,0,0,0
661,1368,8062,58,0,0,0,0,0
662,1300,8037,114,0,0,0,0,0
663,1212,8012,100,0,0,0,0,0
664,1248,8017,194,0,0,0,0,0
665,1372,8108,31,0,0,0,0,0
666,1328,8038,23,0,0,0,0,0
667,1269,8032,-24,0,0,0,0,0
668,1268,8036,0,0,0,0,0,0
669,1331,8039,88,0,0,0,0,0
670,1326,8026,2,0,0,0,0,0
671,1284,8066,72,0,0,0,0,0
672,1276,8068,31,0,0,0,0,0
673,1320,8032,82,0,0,0,0,0
674,1314,8078,107,0,0,0,0,0
675,1318,8108,144,0,0,0,0,0
676,1258,7946,-241,0,0,0,0,0
677,1328,8104,-10,0,0,0,0,0
678,1364,8022,-48,0,0,0,0,0
679,1268,8017,133,0,0,0,0,0
680,1248,8077,42,0,0,0,0,0
681,1323,8015,80,0,0,0,0,0
682,1284,8060,57,0,0,0,0,0
683,1287,8063,33,0,0,0,0,0
684,1348,8110,7,0,0,0,0,0
685,1362,8023,-4,0,0,0,0,0
686,1280,8008,-47,0,0,0,0,0
687,1270,8052,28,0,0,0,0,0
688,1362,8032,-42,0,0,0,0,0
689,1332,8032,30,0,0,0,0,0
690,1288,8074,-250,0,0,0,0,0
691,1280,8029,161,0,0,0,0,0
692,1348,8054,89,0,0,0,0,0
693,1244,8076,24,0,0,0,0,0
