index,date,FRONT_LEFT_SPEED,FRONT_RIGHT_SPEED,REAR_LEFT_SPEED,REAR_RIGHT_SPEED,1,2,3,4
109,1765895550080,7,158,1524,1452,0,0,0,0
110,1765895550630,163,159,1538,13736,0,0,0,0
111,1765895551212,0,160,1550,1451,0,0,0,0
112,1765895551762,0,160,1572,1441,0,0,0,0
113,1765895552261,17,160,1584,1447,0,0,0,0
114,1765895553361,0,162,1586,1469,0,0,0,0
115,1765895555042,92,166,1591,1489,0,0,0,0
116,1765895555592,173,169,1587,1505,0,0,0,0
117,1765895556142,90,166,1574,1513,0,0,0,0
118,1765895556692,173,169,1559,1513,0,0,0,0
119,1765895557241,43,164,1549,1507,0,0,0,0
120,1765895557841,33,163,1537,1499,0,0,0,0
121,1765895558374,160,162,1527,1489,0,0,0,0
122,1765895558972,164,163,1513,1478,0,0,0,0
123,1765895560005,0,163,1492,1480,0,0,0,0
124,1765895560538,0,162,1481,1473,0,0,0,0
125,1765895562503,0,154,1429,1426,0,0,0,0
126,1765895562969,0,153,1412,1409,0,0,0,0
127,1765895563486,0,151,1396,1394,0,0,0,0
128,1765895564019,0,151,1375,1373,0,0,0,0
129,1765895566234,0,139,1291,1288,0,0,0,0
130,1765895566782,0,140,1268,1265,0,0,0,0
131,1765895567316,2,136,1249,1246,0,0,0,0
132,1765895567850,0,134,1238,1235,0,0,0,0
133,1765895568482,0,134,1232,1229,0,0,0,0
134,1765895568964,0,136,1228,1229,0,0,0,0
135,1765895569531,0,138,1234,1235,0,0,0,0
136,1765895570100,0,136,1247,1248,0,0,0,0
137,1765895570646,0,142,1260,1261,0,0,0,0
138,1765895571163,0,142,1272,1270,0,0,0,0
139,1765895571728,0,141,1290,1283,0,0,0,0
140,1765895574259,37,140,1356,1282,0,0,0,0
141,1765895574793,47,146,1345,1297,0,0,0,0
142,1765895575857,0,158,1245,1386,0,0,0,0
143,1765895576357,128,148,1218,1385,0,0,0,0
144,1765895577789,0,138,1319,1288,0,0,0,0
145,1765895578890,53,141,1399,1262,0,0,0,0
146,1765895581228,146,151,1356,1407,0,0,0,0
147,1765895583486,173,162,1537,1429,0,0,0,0
148,1765895584102,179,158,1548,1445,0,0,0,0
149,1765895584587,173,162,1561,1456,0,0,0,0
150,1765895585203,171,168,1574,1477,0,0,0,0
151,1765895585716,169,170,1594,1503,0,0,0,0
152,1765895586268,176,170,1601,1519,0,0,0,0
153,1765895588731,174,163,1597,1478,0,0,0,0
154,1765895589215,183,162,1597,1474,0,0,0,0
155,1765895591212,7,157,1588,1428,0,0,0,0
156,1765895591712,167,159,1577,1413,0,0,0,0
157,1765895592396,153,164,1531,1448,0,0,0,0
158,1765895592778,149,170,1460,1503,0,0,0,0
159,1765895593345,165,164,1430,1514,0,0,0,0
160,1765895593942,159,163,1468,1481,0,0,0,0
161,1765895594492,167,160,1503,1458,0,0,0,0
162,1765895595011,34,160,1524,1449,0,0,0,0
163,1765895595526,158,159,1541,1440,0,0,0,0
164,1765895596025,160,158,1540,1444,0,0,0,0
165,1765895598806,22,170,1452,1560,0,0,0,0
166,1765895601320,42,171,1580,1532,0,0,0,0
167,1765895602403,0,182,1564,1597,0,0,0,0
168,1765895602936,33,180,1556,1613,0,0,0,0
169,1765895603418,15,180,1521,1649,0,0,0,0
170,1765895604485,0,183,1502,1671,0,0,0,0
171,1765895606167,4,184,1451,1672,0,0,0,0
172,1765895606717,0,180,1455,1660,0,0,0,0
173,1765895607232,175,187,1471,1648,0,0,0,0
174,1765895608881,183,169,1512,1609,0,0,0,0
175,1765895609446,35,168,1572,1555,0,0,0,0
176,1765895609996,172,172,0,0,0,0,0,0
177,1765895610563,70,177,502,461,0,0,0,0
178,1765895611113,134,165,164,156,0,0,0,0
179,1765895612229,11,122,793,818,0,0,0,0
180,1765895613343,114,104,0,0,0,0,0,0
181,1765895613844,113,96,0,0,0,0,0,0
182,1765895615808,85,75,0,0,0,0,0,0
183,1765895616376,18,67,0,0,0,0,0,0
184,1765895616857,73,56,0,0,0,0,0,0
185,1765895617407,58,48,0,0,0,0,0,0
186,1765895619023,25,24,0,0,0,0,0,0
187,1765895619589,17,14,0,0,0,0,0,0
188,1765895620154,12,8,0,0,0,0,0,0
189,1765895620722,0,0,1,1,0,0,0,0
190,1765895621837,0,0,0,0,0,0,0,0
191,1765895622354,0,0,0,0,0,0,0,0
192,1765895623469,0,0,0,0,0,0,0,0
193,1765895624602,0,0,0,0,0,0,0,0
194,1765895625185,0,0,0,1,0,0,0,0
195,1765895626751,0,0,0,0,0,0,0,0
196,1765895627283,0,0,0,0,0,0,0,0
197,1765895627798,0,0,0,0,0,0,0,0
198,1765895628365,0,0,0,0,0,0,0,0
199,1765895629764,0,0,0,0,0,0,0,0
200,1765895630262,0,0,0,0,0,0,0,0
201,1765895630846,0,0,0,0,0,0,0,0
202,1765895631378,0,0,0,0,0,0,0,0
203,1765895631961,0,0,0,0,0,0,0,0
204,1765895632477,0,0,0,0,0,0,0,0
205,1765895633045,0,0,0,0,0,0,0,0
206,1765895633560,0,0,0,1,0,0,0,0
207,1765895635242,0,2304,4249,9,0,0,0,0
208,1765895635775,0,0,0,0,0,0,0,0
209,1765895636275,0,0,0,0,0,0,0,0
210,1765895636841,0,0,0,0,0,0,0,0
211,1765895637390,0,0,0,0,0,0,0,0
212,1765895639373,0,0,0,1,0,0,0,0
213,1765895639871,0,0,0,0,0,0,0,0
214,1765895640356,0,0,0,0,0,0,0,0
215,1765895642352,0,0,0,0,0,0,0,0
216,1765895642820,0,0,0,0,0,0,0,0
217,1765895643351,0,0,0,0,0,0,0,0
218,1765895645298,0,0,0,0,0,0,0,0
219,1765895645848,0,0,0,0,0,0,0,0
220,1765895646929,0,0,0,0,0,0,0,0
221,1765895647529,0,0,0,0,0,0,0,0
222,1765895648045,0,0,0,0,0,0,0,0
223,1765895648595,0,0,0,0,0,0,0,0
224,1765895649112,0,0,0,0,0,0,0,0
225,1765895649694,0,0,0,0,0,0,0,0
226,1765895650260,0,0,0,0,0,0,0,0
227,1765895654639,0,0,0,0,0,0,0,0
228,1765895655174,0,0,0,0,0,0,0,0
229,1765895655689,0,0,0,0,0,0,0,0
230,1765895656205,0,0,0,0,0,0,0,0
231,1765895656739,0,0,0,0,0,0,0,0
232,1765895657637,0,0,0,0,0,0,0,0
233,1765895658170,0,0,0,0,0,0,0,0
234,1765895658736,0,0,0,0,0,0,0,0
235,1765895659285,0,0,0,0,0,0,0,0
236,1765895659853,0,0,0,0,0,0,0,0
237,1765895660352,0,0,0,1,0,0,0,0
238,1765895660869,0,0,0,0,0,0,0,0
239,1765895661451,0,0,0,0,0,0,0,0
240,1765895661967,0,0,0,0,0,0,0,0
241,1765895663634,0,768,12339,16387,0,0,0,0
242,1765895664219,0,0,0,0,0,0,0,0
243,1765895664684,0,0,0,1,0,0,0,0
244,1765895665249,0,0,0,0,0,0,0,0
245,1765895666398,0,0,968,976,0,0,0,0
246,1765895667015,0,0,0,61072,0,0,0,0
247,1765895667464,0,0,0,0,0,0,0,0
248,1765895669933,0,0,0,0,0,0,0,0
249,1765895674224,0,0,0,0,0,0,0,0
250,1765895674789,0,0,0,0,0,0,0,0
251,1765895682221,8704,21770,1285,5,0,0,0,0
252,1765895683285,0,0,0,0,0,0,0,0
253,1765895686316,0,0,0,0,0,0,0,0
254,1765895686849,0,0,0,0,0,0,0,0
255,1765895687400,0,0,0,0,0,0,0,0
256,1765895687949,0,0,0,0,0,0,0,0
257,1765895688531,0,0,0,0,0,0,0,0
258,1765895689031,0,0,0,0,0,0,0,0
259,1765895690196,0,0,0,0,0,0,0,0
260,1765895691314,0,0,0,0,0,0,0,0
261,1765895691845,0,0,0,0,0,0,0,0
262,1765895692312,0,0,0,0,0,0,0,0
263,1765895692928,0,0,0,0,0,0,0,0
264,1765895693476,0,0,0,0,0,0,0,0
265,1765895694059,0,0,0,0,0,0,0,0
266,1765895694559,0,0,0,0,0,0,0,0
267,1765895695625,0,0,0,0,0,0,0,0
268,1765895696126,0,0,0,0,0,0,0,0
269,1765895698090,0,0,0,0,0,0,0,0
270,1765895698606,0,0,0,0,0,0,0,0
271,1765895699089,0,0,0,0,0,0,0,0
272,1765895700189,0,0,0,0,0,0,0,0
273,1765895700754,0,0,0,0,0,0,0,0
274,1765895701305,0,0,0,0,0,0,0,0
275,1765895709780,0,0,0,0,0,0,0,0
276,1765895710329,0,0,0,0,0,0,0,0
277,1765895712264,0,0,0,0,0,0,0,0
278,1765895712795,0,0,0,0,0,0,0,0
279,1765895713312,0,0,0,0,0,0,0,0
280,1765895713893,0,0,0,0,0,0,0,0
281,1765895714460,0,0,0,0,0,0,0,0
282,1765895715509,0,0,0,0,0,0,0,0
283,1765895716835,0,0,0,0,0,0,0,0
284,1765895722436,0,0,0,0,0,0,0,0
285,1765895722952,0,0,0,0,0,0,0,0
286,1765895723453,0,0,0,0,0,0,0,0
287,1765895723951,0,0,0,0,0,0,0,0
288,1765895727595,0,0,0,0,0,0,0,0
289,1765895728161,0,0,0,0,0,0,0,0
290,1765895729245,0,0,0,0,0,0,0,0
291,1765895729760,0,0,0,0,0,0,0,0
292,1765895730292,0,0,0,0,0,0,0,0
293,1765895730841,0,0,0,0,0,0,0,0
294,1765895731393,0,0,0,0,0,0,0,0
295,1765895732541,0,0,0,0,0,0,0,0
296,1765895733107,0,0,0,0,0,0,0,0
297,1765895733623,0,0,0,0,0,0,0,0
298,1765895734140,0,0,0,0,0,0,0,0
299,1765895734723,0,0,0,0,0,0,0,0
300,1765895735255,0,0,0,0,0,0,0,0
301,1765895735805,0,0,0,0,0,0,0,0
302,1765895736355,0,0,0,0,0,0,0,0
303,1765895736887,0,0,0,0,0,0,0,0
304,1765895737437,0,0,0,0,0,0,0,0
305,1765895739384,0,0,0,0,0,0,0,0
306,1765895739817,0,0,0,0,0,0,0,0
307,1765895740384,0,0,0,0,0,0,0,0
308,1765895740900,0,0,0,0,0,0,0,0
309,1765895741435,0,0,0,0,0,0,0,0
310,1765895742565,0,0,0,0,0,0,0,0
311,1765895743148,0,0,0,0,0,0,0,0
312,1765895743698,0,0,0,0,0,0,0,0
313,1765895744780,0,0,0,0,0,0,0,0
314,1765895745314,0,0,0,0,0,0,0,0
315,1765895745862,0,0,0,2048,0,0,0,0
316,1765895746412,0,0,0,0,0,0,0,0
317,1765895747595,0,0,0,0,0,0,0,0
318,1765895748078,0,0,0,0,0,0,0,0
319,1765895748594,0,0,0,0,0,0,0,0
320,1765895750042,0,0,0,0,0,0,0,0
321,1765895751108,0,0,0,0,0,0,0,0
322,1765895751574,0,0,0,0,0,0,0,0
323,1765895753007,0,0,0,0,0,0,0,0
324,1765895753707,0,0,0,0,0,0,0,0
325,1765895754022,0,0,0,0,0,0,0,0
326,1765895754556,0,0,0,0,0,0,0,0
327,1765895755089,0,0,0,0,0,0,0,0
328,1765895756220,0,0,0,0,0,0,0,0
329,1765895756787,0,0,0,0,0,0,0,0
330,1765895757353,0,0,0,0,0,0,0,0
331,1765895757904,0,0,0,0,0,0,0,0
332,1765895758419,0,0,0,0,0,0,0,0
333,1765895758970,0,0,0,0,0,0,0,0
334,1765895759519,0,0,0,0,0,0,0,0
335,1765895760650,0,0,0,0,0,0,0,0
336,1765895761200,0,0,0,0,0,0,0,0
337,1765895761731,0,0,0,0,0,0,0,0
338,1765895764646,0,0,0,0,0,0,0,0
339,1765895765578,0,0,0,0,0,0,0,0
340,1765895766145,0,0,0,0,0,0,0,0
341,1765895766628,0,0,0,0,0,0,0,0
342,1765895768177,0,0,0,0,0,0,0,0
343,1765895769261,0,0,0,0,0,0,0,0
344,1765895770725,0,0,0,0,0,0,0,0
345,1765895771259,0,0,0,0,0,0,0,0
346,1765895771824,0,0,0,0,0,0,0,0
347,1765895775106,0,0,0,0,0,0,0,0
348,1765895775671,0,0,0,0,0,0,0,0
349,1765895776155,0,0,0,0,0,0,0,0
350,1765895776670,0,0,0,0,0,0,0,0
351,1765895777208,0,0,0,0,0,0,0,0
352,1765895777951,0,0,0,0,0,0,0,0
353,1765895778623,0,0,0,0,0,0,0,0
354,1765895779123,0,0,0,0,0,0,0,0
355,1765895780155,0,0,0,0,0,0,0,0
356,1765895782368,0,0,0,0,0,0,0,0
357,1765895782903,0,0,0,0,0,0,0,0
358,1765895783467,0,0,0,0,0,0,0,0
359,1765895787665,0,0,0,0,0,0,0,0
360,1765895788164,0,0,0,0,0,0,0,0
361,1765895789535,0,0,0,0,0,0,0,0
362,1765895789813,0,0,0,0,0,0,0,0
363,1765895790331,0,0,0,0,0,0,0,0
364,1765895791728,0,0,0,0,0,0,0,0
365,1765895792227,0,0,0,0,0,0,0,0
366,1765895792710,0,0,0,0,0,0,0,0
367,1765895796358,0,0,0,0,0,0,0,0
368,1765895796875,0,0,0,0,0,0,0,0
369,1765895798556,0,0,41130,10,0,0,0,0
370,1765895801303,0,0,0,0,0,0,0,0
371,1765895802403,0,0,0,0,0,0,0,0
372,1765895802935,0,0,0,0,0,0,0,0
373,1765895803951,0,0,0,0,0,0,0,0
374,1765895804834,0,0,0,0,0,0,0,0
375,1765895805915,0,0,0,0,0,0,0,0
376,1765895806450,0,0,0,0,0,0,0,0
377,1765895806949,0,0,0,0,0,0,0,0
378,1765895807432,0,0,0,0,0,0,0,0
379,1765895808563,0,0,0,0,0,0,0,0
380,1765895809114,0,0,0,0,0,0,0,0
381,1765895809696,0,0,0,0,0,0,0,0
382,1765895896985,0,0,0,0,0,0,0,0
383,1765895897201,0,0,0,0,0,0,0,0
384,1765895897435,0,0,0,0,0,0,0,0
385,1765895897667,0,0,0,0,0,0,0,0
386,1765895898084,0,0,0,0,0,0,0,0
387,1765895906248,0,0,0,0,0,0,0,0
388,1765895906797,0,0,0,0,0,0,0,0
389,1765895908212,0,0,0,0,0,0,0,0
390,1765895908746,0,0,0,0,0,0,0,0
391,1765895909262,0,0,0,0,0,0,0,0
392,1765895909812,0,0,0,0,0,0,0,0
393,1765895910278,0,0,0,0,0,0,0,0
394,1765895912259,0,0,0,0,0,0,0,0
395,1765895912792,0,0,0,0,0,0,0,0
396,1765895913292,0,0,0,0,0,0,0,0
397,1765895913808,0,0,0,0,0,0,0,0
398,1765895914375,0,0,0,0,0,0,0,0
399,1765895914956,0,0,0,0,0,0,0,0
400,1765895915491,0,0,0,0,0,0,0,0
401,1765895916056,0,0,0,0,0,0,0,0
402,1765895916622,0,0,0,0,0,0,0,0
403,1765895917138,0,0,0,0,0,0,0,0
404,1765895917721,0,0,0,0,0,0,0,0
405,1765895918221,0,0,0,0,0,0,0,0
406,1765895918787,0,0,0,0,0,0,0,0
407,1765895919903,0,0,0,0,0,0,0,0
408,1765895920402,0,0,0,0,0,0,0,0
409,1765895921284,0,0,0,0,0,0,0,0
410,1765895921801,0,0,0,0,0,0,0,0
411,1765895922570,0,0,0,0,0,0,0,0
412,1765895922850,0,0,0,0,0,0,0,0
413,1765895923716,0,0,0,0,0,0,0,0
414,1765895924747,0,0,0,0,0,0,0,0
415,1765895925299,0,43520,42688,1328,0,0,0,0
416,1765895925816,0,0,0,0,0,0,0,0
417,1765895926347,0,0,0,0,0,0,0,0
418,1765895926896,0,0,0,0,0,0,0,0
419,1765895927994,0,0,0,0,0,0,0,0
420,1765895935439,0,0,0,0,0,0,0,0
421,1765895935988,0,0,0,0,0,0,0,0
422,1765895937922,0,0,0,0,0,0,0,0
423,1765895938470,0,0,0,0,0,0,0,0
424,1765895938920,0,0,0,0,0,0,0,0
425,1765895939454,0,0,0,0,0,0,0,0
426,1765895939968,0,0,0,0,0,0,0,0
427,1765895940550,0,0,0,0,0,0,0,0
428,1765895941134,0,0,0,0,0,0,0,0
429,1765895941684,0,0,0,0,0,0,0,0
430,1765895942266,0,0,0,0,0,0,0,0
431,1765895943382,0,0,0,0,0,0,0,0
432,1765895943932,0,0,0,0,0,0,0,0
433,1765895944481,0,0,0,0,0,0,0,0
434,1765895945048,0,0,0,0,0,0,0,0
435,1765895945614,0,0,0,0,0,0,0,0
436,1765895946147,0,0,0,0,0,0,0,0
437,1765895946729,0,0,0,0,0,0,0,0
438,1765895948344,0,0,0,0,0,0,0,0
439,1765895948827,0,0,0,0,0,0,0,0
440,1765895949343,0,0,0,0,0,0,0,0
441,1765895949896,0,0,0,0,0,0,0,0
442,1765895951292,0,0,0,0,0,0,0,0
443,1765895951774,0,0,4096,1536,0,0,0,0
444,1765895952357,0,0,0,0,0,0,0,0
445,1765895952873,0,0,0,0,0,0,0,0
446,1765895955672,0,0,0,0,0,0,0,0
447,1765895956221,0,0,0,0,0,0,0,0
448,1765895970009,0,0,0,0,0,0,0,0
449,1765895970526,0,0,0,0,0,0,0,0
450,1765895971043,0,0,0,0,0,0,0,0
451,1765895972972,0,0,0,0,0,0,0,0
452,1765895973489,0,0,0,0,0,0,0,0
453,1765896087161,0,40960,0,0,0,0,0,0
454,1765896087377,0,0,0,0,0,0,0,0
455,1765896087843,0,0,0,0,0,0,0,0
456,1765896091323,0,0,0,0,0,0,0,0
457,1765896094619,0,0,0,0,0,0,0,0
458,1765896095169,0,0,0,0,0,0,0,0
459,1765896097720,0,0,0,0,0,0,0,0
460,1765896097901,0,0,0,0,0,0,0,0
461,1765896098385,0,0,0,0,0,0,0,0
462,1765896098900,0,0,0,0,0,0,0,0
463,1765896100365,0,0,0,0,0,0,0,0
464,1765896100867,0,0,0,0,0,0,0,0
465,1765896101367,0,0,0,0,0,0,0,0
466,1765896104080,0,0,0,0,0,0,0,0
467,1765896104647,0,0,0,0,0,0,0,0
468,1765896107394,0,0,0,0,0,0,0,0
469,1765896107960,0,0,0,0,0,0,0,0
470,1765896108510,0,0,0,0,0,0,0,0
471,1765896109042,0,0,0,0,0,0,0,0
472,1765896109591,0,0,0,0,0,0,0,0
473,1765896110756,0,0,0,0,0,0,0,0
474,1765896111224,0,0,0,0,0,0,0,0
475,1765896112621,0,0,0,0,0,0,0,0
476,1765896113105,0,0,0,0,0,0,0,0
477,1765896114523,0,0,0,0,0,0,0,0
478,1765896115005,0,0,0,0,0,0,0,0
479,1765896115556,0,0,0,0,0,0,0,0
480,1765896116104,0,0,0,0,0,0,0,0
481,1765896116654,0,0,0,0,0,0,0,0
482,1765896117170,0,0,0,0,0,0,0,0
483,1765896118303,0,0,0,0,0,0,0,0
484,1765896118821,0,0,0,0,0,0,0,0
485,1765896119370,0,0,0,0,0,0,0,0
486,1765896121384,0,0,0,0,0,0,0,0
487,1765896121566,0,0,0,0,0,0,0,0
488,1765896122144,0,0,0,0,0,0,0,0
489,1765896125742,0,0,0,0,0,0,0,0
490,1765896126225,0,0,0,0,0,0,0,0
491,1765896137752,0,0,0,0,0,0,0,0
492,1765896138235,0,0,0,0,0,0,0,0
493,1765896138718,0,0,0,0,0,0,0,0
494,1765896140183,0,0,0,0,0,0,0,0
495,1765896140700,0,0,0,0,0,0,0,0
496,1765896141167,0,0,0,0,0,0,0,0
497,1765896144212,0,0,0,0,0,0,0,0
498,1765896146444,0,0,0,0,0,0,0,0
499,1765896148844,0,0,0,0,0,0,0,0
500,1765896150842,0,0,0,0,0,0,0,0
501,1765896151324,0,0,0,0,0,0,0,0
502,1765896151841,0,0,0,0,0,0,0,0
503,1765896153289,0,0,0,0,0,0,0,0
504,1765896153806,0,0,0,0,0,0,0,0
505,1765896154455,0,0,0,0,0,0,0,0
506,1765896156237,0,0,0,0,0,0,0,0
507,1765896156785,0,0,0,0,0,0,0,0
508,1765896157286,0,0,0,0,0,0,0,0
509,1765896157803,0,0,0,0,0,0,0,0
510,1765896158334,0,0,0,0,0,0,0,0
511,1765896158984,0,0,0,0,0,0,0,0
512,1765896159500,0,0,0,0,0,0,0,0
513,1765896160050,0,0,0,0,0,0,0,0
514,1765896160566,0,0,1,0,0,0,0,0
515,1765896161116,0,0,0,0,0,0,0,0
516,1765896161633,0,0,0,0,0,0,0,0
517,1765896162215,0,0,0,0,0,0,0,0
518,1765896162733,0,0,0,0,0,0,0,0
519,1765896163247,0,0,0,0,0,0,0,0
520,1765896163797,0,0,0,0,0,0,0,0
521,1765896164696,0,0,0,0,0,0,0,0
522,1765896165517,0,0,0,0,0,0,0,0
523,1765896165812,0,0,0,0,0,0,0,0
524,1765896166244,0,0,0,0,0,0,0,0
525,1765896167676,0,0,0,0,0,0,0,0
526,1765896168161,0,0,0,0,0,0,0,0
527,1765896169209,0,0,0,0,0,0,0,0
528,1765896169741,0,0,0,0,0,0,0,0
529,1765896173955,0,0,0,0,0,0,0,0
530,1765896174504,0,0,0,0,0,0,0,0
531,1765896176703,0,0,0,0,0,0,0,0
532,1765896177753,0,0,0,0,0,0,0,0
533,1765896178251,0,0,0,0,0,0,0,0
534,1765896178767,0,0,0,0,0,0,0,0
535,1765896179317,0,0,0,0,0,0,0,0
536,1765896180765,0,0,0,0,0,0,0,0
537,1765896183964,0,0,0,0,0,0,0,0
538,1765896188142,0,0,0,0,0,0,0,0
539,1765896188675,0,0,0,0,0,0,0,0
540,1765896189224,0,0,0,0,0,0,0,0
541,1765896189791,0,0,0,0,0,0,0,0
542,1765896190341,0,0,0,0,0,0,0,0
543,1765896190824,0,0,0,0,0,0,0,0
544,1765896197582,0,68,576,555,0,0,0,0
545,1765896199229,0,75,708,656,0,0,0,0
546,1765896203426,0,111,1021,961,0,0,0,0
547,1765896203959,0,116,1063,1009,0,0,0,0
548,1765896204509,0,121,1104,1050,0,0,0,0
549,1765896205360,0,123,1135,1093,0,0,0,0
550,1765896205609,0,127,1165,1128,0,0,0,0
551,1765896206107,0,135,1186,1160,0,0,0,0
552,1765896207926,0,127,1222,1206,0,0,0,0
553,1765896215403,0,56,1222,1206,0,0,0,0
554,1765896215920,0,52,1222,1206,0,0,0,0
555,1765896216436,0,46,1222,1206,0,0,0,0
556,1765896216952,0,42,1222,1206,0,0,0,0
557,1765896219449,0,19,1222,1206,0,0,0,0
558,1765896222430,0,0,1222,1206,0,0,0,0
559,1765896222947,0,0,1222,1206,0,0,0,0
560,1765896223529,0,0,1222,1206,0,0,0,0
561,1765896224112,0,0,1222,1206,0,0,0,0
562,1765896224662,0,0,1222,1206,0,0,0,0
563,1765896225211,0,0,1222,1206,0,0,0,0
564,1765896225760,0,0,1222,1206,0,0,0,0
565,1765896226276,0,0,1222,1206,0,0,0,0
