index,TEMPERATURE,1,2,3,4,5,6,7
147,-159,0,0,0,0,0,0,0
148,-159,0,-1,0,0,0,0,0
149,-148,0,0,0,0,0,0,0
150,-157,-8,1,0,0,0,0,0
151,-151,0,0,0,0,0,0,0
152,-157,0,-1,0,0,0,0,0
153,-159,0,0,0,0,0,0,0
154,-167,-7,0,0,0,0,0,0
155,-163,-7,0,0,0,0,0,0
156,-157,0,2,0,0,0,0,0
157,-159,-9,-1,0,0,0,0,0
158,-163,0,2,0,0,0,0,0
159,-148,-7,1,0,0,0,0,0
160,-153,0,-1,0,0,0,0,0
161,-151,-7,255,0,0,0,0,0
162,-148,0,0,0,0,0,0,0
163,-151,0,0,0,0,0,0,0
164,-167,0,0,0,0,0,0,0
165,-153,-8,0,0,0,0,0,0
166,-153,0,0,0,0,0,0,0
167,-157,-7,-1,0,0,0,0,0
168,-153,0,0,0,0,0,0,0
169,-163,0,0,0,0,0,0,0
170,-159,0,80,0,0,0,0,0
171,-157,-7,-1,0,0,0,0,0
172,-155,0,0,0,0,0,0,0
173,-153,-9,0,0,0,0,0,0
174,-148,0,0,0,0,0,0,0
175,-148,0,-1,0,0,0,0,0
176,-148,0,0,0,0,0,0,0
177,-151,0,0,0,0,0,0,0
178,-151,0,0,0,0,0,0,0
179,-144,0,0,0,0,0,0,0
180,-157,0,0,0,0,0,0,0
181,-157,0,0,0,0,0,0,0
182,-163,-7,0,0,0,0,0,0
183,-157,10,0,0,0,0,0,0
184,-151,-8,0,0,0,0,0,0
185,-155,0,0,0,0,0,0,0
186,-140,-7,-1,0,0,0,0,0
187,-148,0,0,0,0,0,0,0
188,-142,0,-1,0,0,0,0,0
189,-151,0,0,0,0,0,0,0
190,-146,0,0,0,0,0,0,0
191,-146,0,0,0,0,0,0,0
192,-138,-8,-1,0,0,0,0,0
193,-151,0,0,0,0,0,0,0
194,-144,0,0,0,0,0,0,0
195,-142,0,11,0,0,0,0,0
196,-140,0,11,0,0,0,0,0
197,-144,-7,-1,0,0,0,0,0
198,-146,0,2,0,0,0,0,0
199,-151,0,1,0,0,0,0,0
200,-151,0,-1,0,0,0,0,0
201,-148,0,0,0,0,0,0,0
202,-151,-7,255,0,0,0,0,0
203,-151,0,11,0,0,0,0,0
204,-148,0,-2,0,0,0,0,0
205,-148,0,80,0,0,0,0,0
206,-142,0,614,0,0,0,0,0
207,-146,0,2,0,0,0,0,0
208,-144,-7,1,0,0,0,0,0
209,-144,0,0,0,0,0,0,0
210,-146,0,-1,0,0,0,0,0
211,-151,0,0,0,0,0,0,0
212,-148,0,0,0,0,0,0,0
213,-140,0,2,0,0,0,0,0
214,-151,10,0,0,0,0,0,0
215,-142,0,-1,0,0,0,0,0
216,-159,0,0,0,0,0,0,0
217,-136,-7,0,0,0,0,0,0
218,-144,0,0,0,0,0,0,0
219,-148,0,0,0,0,0,0,0
220,-155,0,0,0,0,0,0,0
221,-146,-8,0,0,0,0,0,0
222,-148,0,0,0,0,0,0,0
223,-138,0,-1,0,0,0,0,0
224,-151,0,0,0,0,0,0,0
225,-155,-7,0,0,0,0,0,0
226,-146,0,79,0,0,0,0,0
227,-151,0,0,0,0,0,0,0
228,-135,0,0,0,0,0,0,0
229,-138,-7,0,0,0,0,0,0
230,-144,0,79,0,0,0,0,0
231,-140,-7,-2,0,0,0,0,0
232,-142,0,2,0,0,0,0,0
233,-140,0,0,0,0,0,0,0
234,-142,-6,-1,0,0,0,0,0
235,-151,0,0,0,0,0,0,0
236,-145,0,-1,0,0,0,0,0
237,-153,0,0,0,0,0,0,0
238,-144,-8,-1,0,0,0,0,0
239,-151,0,0,0,0,0,0,0
240,-144,0,-1,0,0,0,0,0
241,-148,0,0,0,0,0,0,0
242,-146,-7,0,0,0,0,0,0
243,-144,0,0,0,0,0,0,0
244,-140,-7,-1,0,0,0,0,0
245,-146,-8,0,0,0,0,0,0
246,-140,0,2,0,0,0,0,0
247,-151,-5,-1,0,0,0,0,0
248,-153,0,0,0,0,0,0,0
249,-155,-6,0,0,0,0,0,0
250,-139,0,0,0,0,0,0,0
251,-146,0,0,0,0,0,0,0
252,-135,0,0,0,0,0,0,0
253,-140,0,0,0,0,0,0,0
254,-140,0,0,0,0,0,0,0
255,-144,0,0,0,0,0,0,0
256,-140,0,0,0,0,0,0,0
257,-144,0,0,0,0,0,0,0
258,-148,0,0,0,0,0,0,0
259,-142,0,0,0,0,0,0,0
260,-142,-7,-1,0,0,0,0,0
261,-136,-8,0,0,0,0,0,0
262,-142,0,0,0,0,0,0,0
263,-138,-6,-1,0,0,0,0,0
264,-142,0,-2,0,0,0,0,0
265,-151,0,0,0,0,0,0,0
266,-144,-7,-1,0,0,0,0,0
267,-142,8082,616,0,0,0,0,0
268,-146,0,178,0,0,0,0,0
269,-135,-6,-1,0,0,0,0,0
270,-140,0,0,0,0,0,0,0
271,-137,0,178,0,0,0,0,0
272,-138,0,0,0,0,0,0,0
273,-148,0,0,0,0,0,0,0
274,-142,-8,0,0,0,0,0,0
275,-140,0,0,0,0,0,0,0
276,-144,0,-1,0,0,0,0,0
277,-139,-9,1,0,0,0,0,0
278,-131,0,2,4,0,0,0,0
279,-126,8099,597,0,0,0,0,0
280,-122,-16,-16,0,0,0,0,0
281,-128,0,2,0,0,0,0,0
282,-134,-3,24,0,0,0,0,0
283,-124,21,32,0,0,0,0,0
284,-130,-31,2,0,0,0,0,0
285,-126,292,0,1049,0,0,0,0
286,-124,17,14,0,0,0,0,0
287,-124,289,0,1047,0,0,0,0
288,-132,0,1304,1301,0,0,0,0
289,-132,0,-8,0,0,0,0,0
290,-126,270,0,1038,0,0,0,0
291,-126,-32,31,0,0,0,0,0
292,-128,0,0,0,0,0,0,0
293,-130,-7,22,0,0,0,0,0
294,-124,0,32,0,0,0,0,0
295,-128,0,345,0,0,0,0,0
296,-126,0,-23,0,0,0,0,0
297,-122,0,345,0,0,0,0,0
298,-130,0,21,0,0,0,0,0
299,-128,0,0,0,0,0,0,0
300,-118,3,17,0,0,0,0,0
301,-130,0,2,0,0,0,0,0
302,-126,20,7,0,0,0,0,0
303,-130,0,0,0,0,0,0,0
304,-130,0,17,0,0,0,0,0
305,-126,0,0,0,0,0,0,0
306,-130,-34,-49,0,0,0,0,0
307,-128,0,0,0,0,0,0,0
308,-122,0,0,0,0,0,0,0
309,-124,0,0,0,0,0,0,0
310,-128,0,200,0,0,0,0,0
311,-130,0,-22,0,0,0,0,0
312,-128,0,195,195,0,0,0,0
313,-132,-30,-21,0,0,0,0,0
314,-132,0,1329,1323,0,0,0,0
315,-126,-32,36,0,0,0,0,0
316,-122,0,350,0,0,0,0,0
317,-122,0,7,0,0,0,0,0
318,-122,0,4,0,0,0,0,0
319,-128,0,0,0,0,0,0,0
320,-120,-27,20,0,0,0,0,0
321,-124,206,3,980,0,0,0,0
322,-130,0,18,0,0,0,0,0
323,-122,0,354,0,0,0,0,0
324,-130,-54,-47,0,0,0,0,0
325,-130,0,0,0,0,0,0,0
326,-122,-98,-55,0,0,0,0,0
327,-124,0,0,0,0,0,0,0
328,-126,0,28,0,0,0,0,0
329,-135,0,0,0,0,0,0,0
330,-126,-67,7,0,0,0,0,0
331,-126,0,0,971,0,0,0,0
332,-130,0,53,0,0,0,0,0
333,-128,-90,1,0,0,0,0,0
334,-130,0,1357,1327,0,0,0,0
335,-124,0,5,0,0,0,0,0
336,-128,0,1359,1330,0,0,0,0
337,-120,-113,-9,0,0,0,0,0
338,-118,0,1361,1328,0,0,0,0
339,-126,-103,22,0,0,0,0,0
340,-118,0,357,0,0,0,0,0
341,-122,-87,-9,0,0,0,0,0
342,-118,0,2,0,0,0,0,0
343,-124,0,25,0,0,0,0,0
344,-126,0,2,0,0,0,0,0
345,-126,-87,20,0,0,0,0,0
346,-128,226,4,1010,0,0,0,0
347,-122,-51,46,0,0,0,0,0
348,-118,0,0,0,0,0,0,0
349,-124,0,51,0,0,0,0,0
350,-124,0,0,0,0,0,0,0
351,-118,-53,26,0,0,0,0,0
352,-124,0,0,0,0,0,0,0
353,-120,0,42,0,0,0,0,0
354,-115,0,0,0,0,0,0,0
355,-132,0,0,0,0,0,0,0
356,-130,0,0,0,0,0,0,0
357,-126,0,116,0,0,0,0,0
358,-130,-84,-7,0,0,0,0,0
359,-115,0,0,0,0,0,0,0
360,-120,0,24,0,0,0,0,0
361,-120,0,284,284,0,0,0,0
362,-126,0,-13,0,0,0,0,0
363,-134,0,524,481,0,0,0,0
364,-126,-50,-24,0,0,0,0,0
365,-115,83,0,7,0,0,0,0
366,-126,0,-30,0,0,0,0,0
367,-126,-43,31,0,0,0,0,0
368,-128,0,2,0,0,0,0,0
369,-128,-51,6,0,0,0,0,0
370,-124,0,2,0,0,0,0,0
371,-130,-47,0,0,0,0,0,0
372,-134,0,2,0,0,0,0,0
373,-120,0,245,0,0,0,0,0
374,-124,0,0,0,0,0,0,0
375,-124,0,-33,0,0,0,0,0
376,-134,0,-104,0,0,0,0,0
377,-122,0,0,0,0,0,0,0
378,-130,0,52,0,0,0,0,0
379,-122,3,0,598,0,0,0,0
380,-132,-49,-69,0,0,0,0,0
381,-115,0,368,0,0,0,0,0
382,-124,23,-55,0,0,0,0,0
383,-120,0,0,831,0,0,0,0
384,-120,0,-41,0,0,0,0,0
385,-128,0,0,0,0,0,0,0
386,-126,8,22,0,0,0,0,0
387,-128,0,0,0,0,0,0,0
388,-118,0,0,0,0,0,0,0
389,-122,0,0,0,0,0,0,0
390,-118,0,636,0,0,0,0,0
391,-124,0,-250,0,0,0,0,0
392,-118,10,444,0,0,0,0,0
393,-128,-14,62,0,0,0,0,0
394,-124,0,537,552,0,0,0,0
395,-118,-9,46,0,0,0,0,0
396,-118,0,363,0,0,0,0,0
397,-120,0,-35,0,0,0,0,0
398,-122,26,-9,0,0,0,0,0
399,-118,0,2,0,0,0,0,0
400,-122,5,-11,0,0,0,0,0
401,-118,487,1,-768,0,0,0,0
402,-128,0,-69,0,0,0,0,0
403,-124,525,1,-751,0,0,0,0
404,-118,-36,-14,0,0,0,0,0
405,-124,0,2,0,0,0,0,0
406,-126,-44,53,0,0,0,0,0
407,-113,0,0,0,0,0,0,0
408,-122,0,18,0,0,0,0,0
409,-120,0,0,0,0,0,0,0
410,-120,0,0,0,0,0,0,0
411,-122,0,0,0,0,0,0,0
412,-122,0,0,0,0,0,0,0
413,-124,0,0,0,0,0,0,0
414,-120,0,600,0,0,0,0,0
415,-118,0,-48,0,0,0,0,0
416,-126,10,454,0,0,0,0,0
417,-118,0,0,0,0,0,0,0
418,-124,10,454,0,0,0,0,0
419,-126,0,10,0,0,0,0,0
420,-126,10,454,0,0,0,0,0
421,-128,-10,9,0,0,0,0,0
422,-118,5,606,606,0,0,0,0
423,-122,0,0,0,0,0,0,0
424,-120,10,454,0,0,0,0,0
425,-118,0,0,0,0,0,0,0
426,-120,5,592,592,0,0,0,0
427,-124,0,-6,0,0,0,0,0
428,-120,0,5,1,0,0,0,0
429,-120,-66,-10,0,0,0,0,0
430,-126,581,0,-710,0,0,0,0
431,-122,0,40,0,0,0,0,0
432,-126,584,0,-706,0,0,0,0
433,-122,-72,-24,0,0,0,0,0
434,-118,0,1,5,0,0,0,0
435,-130,0,-22,0,0,0,0,0
436,-122,0,0,6,0,0,0,0
437,-130,0,33,0,0,0,0,0
438,-115,0,372,0,0,0,0,0
439,-118,-57,-16,0,0,0,0,0
440,-126,0,-94,0,0,0,0,0
441,-128,0,2,0,0,0,0,0
442,-134,-38,-8,0,0,0,0,0
443,-120,0,0,0,0,0,0,0
444,-115,0,-4,0,0,0,0,0
445,-126,-79,16,0,0,0,0,0
446,-126,0,378,0,0,0,0,0
447,-120,0,-21,0,0,0,0,0
448,-120,-76,-27,0,0,0,0,0
449,-126,0,378,0,0,0,0,0
450,-126,0,1,0,0,0,0,0
451,-115,0,378,0,0,0,0,0
452,-124,0,15,0,0,0,0,0
453,-120,0,378,0,0,0,0,0
454,-122,-67,-11,0,0,0,0,0
455,-122,0,0,0,0,0,0,0
456,-124,0,7,0,0,0,0,0
457,-120,-38,-18,0,0,0,0,0
458,-111,0,0,0,0,0,0,0
459,-107,0,0,0,0,0,0,0
460,-118,0,0,0,0,0,0,0
461,-122,32,-25,0,0,0,0,0
462,-124,0,0,0,0,0,0,0
463,-122,0,0,0,0,0,0,0
464,-111,0,0,0,0,0,0,0
465,-115,0,598,0,0,0,0,0
466,-113,0,0,0,0,0,0,0
467,-120,0,592,0,0,0,0,0
468,-115,0,591,0,0,0,0,0
469,-118,17,-31,0,0,0,0,0
470,-115,0,593,0,0,0,0,0
471,-120,0,-5,0,0,0,0,0
472,-111,10,454,0,0,0,0,0
473,-118,3,11,0,0,0,0,0
474,-122,0,6,13,0,0,0,0
475,-122,38,-10,0,0,0,0,0
476,-115,0,7,13,0,0,0,0
477,-113,0,3,0,0,0,0,0
478,-115,0,7,13,0,0,0,0
479,-113,16,22,0,0,0,0,0
480,-118,0,7,13,0,0,0,0
481,-130,0,5,0,0,0,0,0
482,-105,0,7,13,0,0,0,0
483,-113,14,9,0,0,0,0,0
484,-113,596,0,-707,0,0,0,0
485,-118,0,1,0,0,0,0,0
486,-115,0,375,0,0,0,0,0
487,-118,72,3,0,0,0,0,0
488,-113,0,375,0,0,0,0,0
489,-113,0,-251,0,0,0,0,0
490,-105,76,-7,0,0,0,0,0
491,-118,0,375,0,0,0,0,0
492,-115,0,-3,0,0,0,0,0
493,-111,0,375,0,0,0,0,0
494,-109,77,3,0,0,0,0,0
495,-109,597,0,-704,0,0,0,0
496,-122,0,4,0,0,0,0,0
497,-109,599,0,-708,0,0,0,0
498,-107,0,14,0,0,0,0,0
499,-111,0,0,-722,0,0,0,0
500,-109,60,-1,0,0,0,0,0
501,-115,0,2,0,0,0,0,0
502,-120,0,3,0,0,0,0,0
503,-105,0,2,0,0,0,0,0
504,-109,0,-4,0,0,0,0,0
505,-109,0,0,0,0,0,0,0
506,-115,0,573,0,0,0,0,0
507,-120,0,0,0,0,0,0,0
508,-113,0,582,0,0,0,0,0
509,-111,0,0,0,0,0,0,0
510,-111,10,455,0,0,0,0,0
511,-107,-9,3,0,0,0,0,0
512,-109,5,575,575,0,0,0,0
513,-115,0,3,0,0,0,0,0
514,-113,5,572,572,0,0,0,0
515,-118,21,2,0,0,0,0,0
516,-115,0,26,8,0,0,0,0
517,-105,0,4,0,0,0,0,0
518,-103,0,34,23,0,0,0,0
519,-100,45,1,0,0,0,0,0
520,-118,0,43,35,0,0,0,0
521,-103,0,1,0,0,0,0,0
522,-120,0,53,48,0,0,0,0
523,-103,78,-4,0,0,0,0,0
524,-115,536,0,930,0,0,0,0
525,-105,0,-3,0,0,0,0,0
526,-115,537,0,949,0,0,0,0
527,-102,109,3,0,0,0,0,0
528,-103,537,0,968,0,0,0,0
529,-120,0,4,0,0,0,0,0
530,-105,537,0,986,0,0,0,0
531,-113,135,7,0,0,0,0,0
532,-109,533,0,1006,0,0,0,0
533,-105,152,13,0,0,0,0,0
534,-115,526,0,1010,0,0,0,0
535,-122,175,12,0,0,0,0,0
536,-113,0,0,0,0,0,0,0
537,-100,189,1,0,0,0,0,0
538,-102,559,1,928,0,0,0,0
539,-115,0,1,0,0,0,0,0
540,-100,0,0,998,0,0,0,0
541,-118,195,-7,0,0,0,0,0
542,-107,8269,-112,0,0,0,0,0
543,-103,0,0,0,0,0,0,0
544,-105,7814,406,0,0,0,0,0
545,-105,0,0,0,0,0,0,0
546,-105,207,9,0,0,0,0,0
547,-111,0,386,0,0,0,0,0
548,-106,173,-9,0,0,0,0,0
549,-113,0,7,0,0,0,0,0
550,-107,0,2,0,0,0,0,0
551,-109,0,-9,0,0,0,0,0
552,-113,0,0,0,0,0,0,0
553,-113,-99,-34,0,0,0,0,0
554,-103,0,0,0,0,0,0,0
555,-113,0,0,0,0,0,0,0
556,-115,0,0,0,0,0,0,0
557,-96,0,403,0,0,0,0,0
558,-107,0,0,0,0,0,0,0
559,-102,0,390,0,0,0,0,0
560,-111,-147,9,0,0,0,0,0
561,-107,5,386,386,0,0,0,0
562,-113,0,24,0,0,0,0,0
563,-111,0,561,502,0,0,0,0
564,-103,0,0,0,0,0,0,0
565,-124,0,575,520,0,0,0,0
566,-113,0,591,538,0,0,0,0
567,-109,0,-20,0,0,0,0,0
568,-113,139,18,0,0,0,0,0
569,-118,5,346,346,0,0,0,0
570,-107,0,623,622,0,0,0,0
571,-113,209,-7,0,0,0,0,0
572,-113,372,0,1014,0,0,0,0
573,-100,240,-13,0,0,0,0,0
574,-115,0,381,0,0,0,0,0
575,-102,0,-9,0,0,0,0,0
576,-113,0,381,0,0,0,0,0
577,-109,0,381,0,0,0,0,0
578,-102,0,381,0,0,0,0,0
579,-113,0,344,0,0,0,0,0
580,-100,0,30,0,0,0,0,0
581,-105,0,-7,0,0,0,0,0
582,-102,393,19,0,0,0,0,0
583,-104,0,602,793,0,0,0,0
584,-96,0,0,0,0,0,0,0
585,-104,0,0,0,0,0,0,0
586,-76,0,394,0,0,0,0,0
587,-76,0,0,0,0,0,0,0
588,-88,-8,0,0,0,0,0,0
589,-95,0,0,0,0,0,0,0
590,-82,-8,0,0,0,0,0,0
591,-89,0,387,0,0,0,0,0
592,-85,0,0,0,0,0,0,0
593,-80,-8,-2,0,0,0,0,0
594,-93,-6,0,0,0,0,0,0
595,-74,0,0,0,0,0,0,0
596,-85,0,-1,0,0,0,0,0
597,-78,10,538,0,0,0,0,0
598,-80,0,0,0,0,0,0,0
599,-87,0,0,0,0,0,0,0
600,-72,0,2,0,0,0,0,0
601,-74,-7,0,0,0,0,0,0
602,-82,0,2,0,0,0,0,0
603,-80,-7,0,0,0,0,0,0
604,-76,0,394,0,0,0,0,0
605,-78,0,-2,0,0,0,0,0
606,-74,0,0,0,0,0,0,0
607,-93,-8,0,0,0,0,0,0
608,-80,0,2,0,0,0,0,0
609,-89,-9,0,0,0,0,0,0
610,-80,0,387,0,0,0,0,0
611,-87,-8,-1,0,0,0,0,0
612,-72,0,0,0,0,0,0,0
613,-87,-6,1,0,0,0,0,0
614,-74,0,0,0,0,0,0,0
615,-76,0,-1,0,0,0,0,0
616,-80,10,538,0,0,0,0,0
617,-78,10,538,0,0,0,0,0
618,-82,0,0,0,0,0,0,0
619,-67,0,0,0,0,0,0,0
620,-71,0,0,0,0,0,0,0
621,-78,-9,0,0,0,0,0,0
622,-78,0,0,0,0,0,0,0
623,-91,-6,-1,0,0,0,0,0
624,-76,0,0,0,0,0,0,0
625,-74,-7,-1,0,0,0,0,0
626,-78,0,0,0,0,0,0,0
627,-69,-9,0,0,0,0,0,0
628,-78,0,0,0,0,0,0,0
629,-69,0,-1,0,0,0,0,0
630,-72,0,387,0,0,0,0,0
631,-72,-5,-1,0,0,0,0,0
632,-87,0,0,0,0,0,0,0
633,-74,-2,-1,0,0,0,0,0
634,-76,0,0,0,0,0,0,0
635,-81,0,0,0,0,0,0,0
636,-72,0,-2,0,0,0,0,0
637,-78,10,538,0,0,0,0,0
638,-71,0,2,0,0,0,0,0
639,-76,-4,1,0,0,0,0,0
640,-78,0,394,0,0,0,0,0
641,-81,-8,1,0,0,0,0,0
642,-74,0,2,0,0,0,0,0
643,-71,-8,-1,0,0,0,0,0
644,-80,0,0,0,0,0,0,0
645,-74,-6,-1,0,0,0,0,0
646,-76,0,0,0,0,0,0,0
647,-74,0,-1,0,0,0,0,0
648,-71,10,538,0,0,0,0,0
649,-80,0,0,0,0,0,0,0
650,-69,0,0,0,0,0,0,0
651,-78,0,-1,0,0,0,0,0
652,-86,0,394,0,0,0,0,0
653,-74,-8,-1,0,0,0,0,0
654,-71,0,0,0,0,0,0,0
655,-91,0,387,0,0,0,0,0
656,-84,-8,-2,0,0,0,0,0
657,-71,0,0,0,0,0,0,0
658,-70,-7,0,0,0,0,0,0
659,-74,5,0,0,0,0,0,0
660,-78,0,0,0,0,0,0,0
661,-74,0,0,0,0,0,0,0
662,-74,0,0,0,0,0,0,0
663,-76,0,0,0,0,0,0,0
664,-74,0,0,0,0,0,0,0
665,-80,0,0,0,0,0,0,0
666,-74,-6,-1,0,0,0,0,0
667,-74,0,0,0,0,0,0,0
668,-72,10,538,0,0,0,0,0
669,-72,0,0,0,0,0,0,0
670,-71,1,0,0,0,0,0,0
671,-82,0,0,0,0,0,0,0
672,-82,0,0,0,0,0,0,0
673,-65,-6,-1,0,0,0,0,0
674,-72,0,0,0,0,0,0,0
675,-66,0,0,0,0,0,0,0
676,-72,0,0,0,0,0,0,0
677,-85,-8,1,0,0,0,0,0
678,-74,0,0,0,0,0,0,0
679,-71,-7,0,0,0,0,0,0
680,-76,0,0,0,0,0,0,0
681,-190,10,0,0,0,0,0,0
682,-171,0,0,0,0,0,0,0
683,-169,0,346,0,0,0,0,0
684,-163,-7,-1,0,0,0,0,0
685,-155,0,0,0,0,0,0,0
686,-153,-7,0,0,0,0,0,0
687,-165,0,0,0,0,0,0,0
688,-155,0,0,0,0,0,0,0
689,-151,0,0,0,0,0,0,0
690,-126,0,0,0,0,0,0,0
691,-109,-8,1,0,0,0,0,0
692,-115,0,0,0,0,0,0,0
693,-108,0,-1,0,0,0,0,0
694,-115,0,0,0,0,0,0,0
695,-120,0,0,0,0,0,0,0
696,-115,10,0,0,0,0,0,0
697,-124,0,0,0,0,0,0,0
698,-113,-7,-2,0,0,0,0,0
699,-111,0,1,0,0,0,0,0
700,-118,-8,0,0,0,0,0,0
701,-115,0,0,0,0,0,0,0
702,-115,-7,0,0,0,0,0,0
703,-115,0,0,0,0,0,0,0
704,-109,-8,0,0,0,0,0,0
705,-107,0,0,0,0,0,0,0
706,-115,0,-1,0,0,0,0,0
707,-120,0,0,0,0,0,0,0
708,-118,0,0,0,0,0,0,0
709,-118,0,0,0,0,0,0,0
710,-115,-7,1,0,0,0,0,0
711,-120,0,0,0,0,0,0,0
712,-115,-7,0,0,0,0,0,0
713,-118,0,0,0,0,0,0,0
714,-98,0,-1,0,0,0,0,0
715,-113,0,0,0,0,0,0,0
716,-107,-7,-1,0,0,0,0,0
