index,SPEED_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,CURRENT_R_MOTOR,1,2,3,4
75,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0
143,0,-1,0,4,0,0,0,0
144,1266,292,5,1002,0,0,0,0
145,1273,289,4,1000,0,0,0,0
146,1283,289,5,1003,0,0,0,0
147,1289,289,5,1001,0,0,0,0
148,1295,286,5,997,0,0,0,0
149,1299,279,4,994,0,0,0,0
150,1304,267,4,987,0,0,0,0
151,1312,237,4,983,0,0,0,0
152,1313,233,4,984,0,0,0,0
153,1315,230,4,985,0,0,0,0
154,1317,236,4,987,0,0,0,0
155,1318,235,4,987,0,0,0,0
156,1318,233,4,985,0,0,0,0
157,1320,226,4,984,0,0,0,0
158,1321,219,3,981,0,0,0,0
159,1321,212,3,980,0,0,0,0
160,1322,206,3,980,0,0,0,0
161,1323,205,3,981,0,0,0,0
162,1324,204,3,980,0,0,0,0
163,1326,207,3,981,0,0,0,0
164,1329,206,3,980,0,0,0,0
165,1330,202,3,979,0,0,0,0
166,1332,197,3,979,0,0,0,0
167,1332,194,3,979,0,0,0,0
168,1334,183,3,975,0,0,0,0
169,1330,174,3,971,0,0,0,0
170,1325,169,3,973,0,0,0,0
171,1325,165,2,972,0,0,0,0
172,1330,162,2,974,0,0,0,0
173,1328,162,2,973,0,0,0,0
174,1327,180,3,987,0,0,0,0
175,1335,226,4,1010,0,0,0,0
176,1341,253,4,1008,0,0,0,0
177,1345,251,4,997,0,0,0,0
178,0,0,0,984,0,0,0,0
179,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
181,635,110,0,2,0,0,0,0
182,521,90,0,7,0,0,0,0
183,394,75,0,19,0,0,0,0
184,324,59,0,35,0,0,0,0
185,216,41,0,40,0,0,0,0
186,177,35,0,40,0,0,0,0
187,105,25,0,40,0,0,0,0
188,132,12,0,201,0,0,0,0
189,483,3,0,598,0,0,0,0
190,1028,0,0,675,0,0,0,0
191,1617,4,0,831,0,0,0,0
192,1740,10,0,965,0,0,0,0
193,1642,12,0,942,0,0,0,0
194,978,115,1,882,0,0,0,0
195,683,202,2,878,0,0,0,0
196,552,320,2,867,0,0,0,0
197,448,377,2,-838,0,0,0,0
198,365,423,2,-812,0,0,0,0
199,296,459,1,-799,0,0,0,0
200,220,487,1,-768,0,0,0,0
201,179,525,1,-751,0,0,0,0
202,144,536,1,-722,0,0,0,0
203,116,545,0,-723,0,0,0,0
204,93,554,0,-714,0,0,0,0
205,65,563,0,-703,0,0,0,0
206,41,581,0,-699,0,0,0,0
207,31,586,0,-691,0,0,0,0
208,24,589,0,-678,0,0,0,0
209,15,536,0,-699,0,0,0,0
210,10,552,0,-703,0,0,0,0
211,7,560,0,-716,0,0,0,0
212,3,567,0,-709,0,0,0,0
213,1,571,0,-694,0,0,0,0
214,3,575,0,-694,0,0,0,0
215,4,581,0,-688,0,0,0,0
216,5,583,0,-697,0,0,0,0
217,6,586,0,-689,0,0,0,0
218,9,573,0,-702,0,0,0,0
219,10,579,0,-700,0,0,0,0
220,10,581,0,-692,0,0,0,0
221,10,584,0,-691,0,0,0,0
222,10,587,0,-703,0,0,0,0
223,10,590,0,-705,0,0,0,0
224,11,592,0,-699,0,0,0,0
225,12,585,0,-691,0,0,0,0
226,12,586,0,-701,0,0,0,0
227,12,588,0,-701,0,0,0,0
228,12,589,0,-702,0,0,0,0
229,12,589,0,-700,0,0,0,0
230,12,591,0,-692,0,0,0,0
231,12,592,0,-704,0,0,0,0
232,12,593,0,-700,0,0,0,0
233,13,595,0,-701,0,0,0,0
234,13,593,0,-693,0,0,0,0
235,13,592,0,-699,0,0,0,0
236,13,591,0,-695,0,0,0,0
237,13,591,0,-687,0,0,0,0
238,13,591,0,-690,0,0,0,0
239,13,593,0,-697,0,0,0,0
240,13,594,0,-707,0,0,0,0
241,13,596,0,-698,0,0,0,0
242,13,597,0,-705,0,0,0,0
243,14,596,0,-703,0,0,0,0
244,14,596,0,-693,0,0,0,0
245,14,596,0,-701,0,0,0,0
246,14,595,0,-699,0,0,0,0
247,14,596,0,-708,0,0,0,0
248,13,599,0,-708,0,0,0,0
249,13,586,0,-655,0,0,0,0
250,14,564,0,-602,0,0,0,0
251,13,546,0,-603,0,0,0,0
252,12,544,0,621,0,0,0,0
253,11,546,0,647,0,0,0,0
254,10,550,0,677,0,0,0,0
255,7,555,0,714,0,0,0,0
256,2,562,0,779,0,0,0,0
257,2,565,0,779,0,0,0,0
258,8,567,0,768,0,0,0,0
259,16,507,0,797,0,0,0,0
260,35,518,0,831,0,0,0,0
261,48,530,0,863,0,0,0,0
262,64,534,0,875,0,0,0,0
263,82,535,0,891,0,0,0,0
264,101,535,0,904,0,0,0,0
265,130,535,0,921,0,0,0,0
266,153,531,1,938,0,0,0,0
267,176,524,1,939,0,0,0,0
268,201,579,1,926,0,0,0,0
269,225,559,1,928,0,0,0,0
270,286,509,1,923,0,0,0,0
271,349,447,2,912,0,0,0,0
272,377,435,2,920,0,0,0,0
273,394,422,2,933,0,0,0,0
274,424,454,2,941,0,0,0,0
275,435,441,2,945,0,0,0,0
276,445,428,2,950,0,0,0,0
277,450,412,2,959,0,0,0,0
278,455,406,2,967,0,0,0,0
279,487,401,2,983,0,0,0,0
280,555,401,3,972,0,0,0,0
281,604,386,3,971,0,0,0,0
282,622,376,3,965,0,0,0,0
283,641,367,3,960,0,0,0,0
284,704,336,3,941,0,0,0,0
285,797,158,1,923,0,0,0,0
286,793,136,1,923,0,0,0,0
287,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
372,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0
382,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0
388,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
429,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0
436,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0
443,0,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,0
445,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
449,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0
474,1172,814,12,1251,0,0,0,0
475,1201,806,13,1254,0,0,0,0
476,1242,801,13,1259,0,0,0,0
477,1302,846,14,1251,0,0,0,0
478,1331,839,15,1251,0,0,0,0
479,1361,832,15,1248,0,0,0,0
480,1407,824,15,1247,0,0,0,0
481,1464,804,16,1253,0,0,0,0
482,1493,799,16,1255,0,0,0,0
483,1522,793,16,1259,0,0,0,0
484,1594,841,18,1259,0,0,0,0
485,1624,836,18,1253,0,0,0,0
486,1653,830,18,1253,0,0,0,0
487,1681,821,18,1253,0,0,0,0
488,1727,813,18,1256,0,0,0,0
489,1755,798,19,1258,0,0,0,0
490,1783,794,19,1260,0,0,0,0
491,1812,790,19,1262,0,0,0,0
492,1881,833,21,1264,0,0,0,0
493,1936,825,21,1262,0,0,0,0
494,1964,819,21,1258,0,0,0,0
495,1993,807,21,1262,0,0,0,0
496,2067,789,22,1264,0,0,0,0
497,2095,785,22,1269,0,0,0,0
498,2123,791,22,1270,0,0,0,0
499,2151,795,23,1271,0,0,0,0
500,2218,830,25,1273,0,0,0,0
501,2246,822,25,1281,0,0,0,0
502,2342,787,24,1306,0,0,0,0
503,2366,780,25,1282,0,0,0,0
504,2392,787,25,1272,0,0,0,0
505,2416,794,26,1277,0,0,0,0
506,2441,825,27,1268,0,0,0,0
507,2474,824,27,1271,0,0,0,0
508,2498,817,27,1268,0,0,0,0
509,2520,804,27,1269,0,0,0,0
510,2543,794,27,1272,0,0,0,0
511,2567,786,27,1271,0,0,0,0
512,2630,786,28,1278,0,0,0,0
513,2681,825,30,1279,0,0,0,0
514,2740,824,30,1274,0,0,0,0
515,2765,804,30,1273,0,0,0,0
516,2790,794,30,1272,0,0,0,0
517,2815,785,30,1273,0,0,0,0
518,2880,781,30,1283,0,0,0,0
519,2951,828,33,1279,0,0,0,0
520,3213,829,36,1294,0,0,0,0
521,0,0,0,0,0,0,0,0
522,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0
526,0,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0,0
528,0,0,0,0,0,0,0,0
529,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
531,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0
535,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0,0
543,0,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0,0
545,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
555,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
560,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0
566,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0
577,0,0,0,0,0,0,0,0
578,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0
583,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
586,0,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0,0
592,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,0
594,0,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0
598,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0,0
607,0,0,0,0,0,0,0,0
608,0,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0
611,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0
618,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0
625,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0
635,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0
656,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0
659,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0
661,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0,0
664,0,0,0,0,0,0,0,0
665,0,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,0
668,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0
671,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0
676,0,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0
679,0,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0
682,0,0,0,0,0,0,0,0
683,0,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0
687,0,0,0,0,0,0,0,0
688,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,0,0
694,0,0,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0
701,0,0,0,0,0,0,0,0
702,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0
704,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0
706,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0
708,0,0,0,0,0,0,0,0
709,0,0,0,0,0,0,0,0
710,0,0,0,0,0,0,0,0
711,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0
714,0,0,0,0,0,0,0,0
715,0,0,0,0,0,0,0,0
716,0,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0,0
718,0,0,0,0,0,0,0,0
719,0,0,0,0,0,0,0,0
720,0,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0
723,0,0,0,0,0,0,0,0
724,0,0,0,0,0,0,0,0
725,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0
727,0,0,0,0,0,0,0,0
728,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,0
730,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
732,0,0,0,0,0,0,0,0
733,0,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0
737,1206,83,1,700,0,0,0,0
738,984,210,2,817,0,0,0,0
739,813,315,3,1023,0,0,0,0
740,514,506,3,-1180,0,0,0,0
741,439,554,3,1186,0,0,0,0
742,381,593,3,1138,0,0,0,0
743,337,622,2,1115,0,0,0,0
744,292,644,2,1080,0,0,0,0
745,271,599,2,1054,0,0,0,0
746,258,623,2,1046,0,0,0,0
747,247,657,2,1034,0,0,0,0
748,250,669,2,1035,0,0,0,0
749,257,683,2,1034,0,0,0,0
750,264,684,2,1027,0,0,0,0
751,282,683,2,1026,0,0,0,0
752,310,696,2,1059,0,0,0,0
753,339,689,3,1073,0,0,0,0
754,382,682,3,1082,0,0,0,0
755,399,676,3,1089,0,0,0,0
756,418,675,3,1095,0,0,0,0
757,453,711,4,1089,0,0,0,0
